stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.813,"[-1.527, -0.099]",0.714,-2.273,0.026
norefined,c,-5.102,"[-8.969, -1.234]",3.868,-2.633,0.011
norefined,s,-2.323,"[-3.906, -0.74]",1.583,-2.929,0.005
norefined,k0,-0.684,"[-1.703, 0.336]",1.019,-1.339,0.185
norefined,k1,-0.124,"[-1.133, 0.885]",1.009,-0.246,0.807
norefined,k2,-1.353,"[-2.734, 0.029]",1.381,-1.954,0.055
norefined,k3,-1.160,"[-2.305, -0.015]",1.145,-2.022,0.047
norefined,k4,-1.030,"[-2.41, 0.349]",1.379,-1.491,0.141
norefined,k5,0.893,"[-0.521, 2.307]",1.414,1.260,0.212
refined,tt,-0.990,"[-1.323, -0.658]",0.332,-5.946,0.000
refined,c,-5.761,"[-7.552, -3.971]",1.790,-6.424,0.000
refined,s,-2.919,"[-3.777, -2.062]",0.857,-6.796,0.000
refined,k0,0.159,"[-0.287, 0.604]",0.446,0.710,0.480
refined,k1,0.415,"[-0.01, 0.84]",0.425,1.947,0.056
refined,k2,-0.077,"[-0.47, 0.316]",0.393,-0.392,0.697
refined,k3,0.156,"[-0.279, 0.592]",0.436,0.717,0.476
refined,k4,0.112,"[-0.287, 0.51]",0.398,0.559,0.578
refined,k5,0.048,"[-0.527, 0.622]",0.574,0.165,0.869
