stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,34.234,2.023,0.000,0,9,2844744528.345,508117984.623,76
refined,201.341,2.023,0.000,0,9,2844744528.345,101431900.673,76
