attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.900,"[-1.462, -0.338]",0.562,-2.672,0.009,10.956,ngd,34,227346953.683,0.154,-1.000,0.100,0,0,fn
c,-6.485,"[-10.344, -2.625]",3.860,-2.802,0.007,10.956,ngd,34,227346953.683,0.154,-6.000,-0.485,0,0,fn
s,-3.660,"[-5.864, -1.457]",2.204,-2.770,0.007,10.956,ngd,34,227346953.683,0.154,-3.000,-0.660,0,0,fn
k0,0.609,"[-0.271, 1.489]",0.880,1.154,0.253,10.956,ngd,34,227346953.683,0.154,0.000,0.609,0,0,fp
k1,-0.414,"[-1.157, 0.329]",0.743,-0.929,0.356,10.956,ngd,34,227346953.683,0.154,0.000,-0.414,0,0,fp
k2,0.012,"[-0.712, 0.736]",0.724,0.028,0.978,10.956,ngd,34,227346953.683,0.154,0.000,0.012,0,0,fp
k3,-0.078,"[-0.653, 0.498]",0.576,-0.225,0.823,10.956,ngd,34,227346953.683,0.154,0.000,-0.078,0,0,fp
k4,-0.484,"[-1.693, 0.724]",1.209,-0.669,0.506,10.956,ngd,34,227346953.683,0.154,0.000,-0.484,0,0,fp
k5,-0.196,"[-0.938, 0.546]",0.742,-0.441,0.661,10.956,ngd,34,227346953.683,0.154,0.000,-0.196,0,0,fp
vot,0.139,,,,,10.956,ngd,34,227346953.683,0.154,0.167,-0.028,0,0,fn
tt,-0.647,"[-0.917, -0.378]",0.270,-4.004,0.000,11.600,lm,34,187845999.769,0.140,-1.000,0.353,0,0,fn
c,-3.997,"[-5.584, -2.411]",1.586,-4.203,0.000,11.600,lm,34,187845999.769,0.140,-6.000,2.003,0,0,fn
s,-1.917,"[-2.694, -1.14]",0.777,-4.117,0.000,11.600,lm,34,187845999.769,0.140,-3.000,1.083,0,0,fn
k0,0.044,"[-0.452, 0.539]",0.495,0.147,0.884,11.600,lm,34,187845999.769,0.140,0.000,0.044,0,0,fp
k1,-0.369,"[-0.85, 0.112]",0.481,-1.281,0.205,11.600,lm,34,187845999.769,0.140,0.000,-0.369,0,0,fp
k2,0.151,"[-0.295, 0.597]",0.446,0.566,0.573,11.600,lm,34,187845999.769,0.140,0.000,0.151,0,0,fp
k3,-0.246,"[-0.689, 0.197]",0.443,-0.926,0.358,11.600,lm,34,187845999.769,0.140,0.000,-0.246,0,0,fp
k4,0.011,"[-0.73, 0.751]",0.741,0.024,0.981,11.600,lm,34,187845999.769,0.140,0.000,0.011,0,0,fp
k5,-0.260,"[-0.756, 0.235]",0.495,-0.876,0.384,11.600,lm,34,187845999.769,0.140,0.000,-0.260,0,0,fp
vot,0.162,,,,,11.600,lm,34,187845999.769,0.140,0.167,-0.005,0,0,fn
tt,-0.648,"[-0.918, -0.378]",0.270,-4.002,0.000,22.944,ngd+lm,34,187845940.296,0.140,-1.000,0.352,0,0,fn
c,-4.001,"[-5.589, -2.412]",1.589,-4.200,0.000,22.944,ngd+lm,34,187845940.296,0.140,-6.000,1.999,0,0,fn
s,-1.919,"[-2.696, -1.141]",0.778,-4.114,0.000,22.944,ngd+lm,34,187845940.296,0.140,-3.000,1.081,0,0,fn
k0,0.044,"[-0.452, 0.54]",0.496,0.148,0.883,22.944,ngd+lm,34,187845940.296,0.140,0.000,0.044,0,0,fp
k1,-0.370,"[-0.851, 0.111]",0.481,-1.282,0.204,22.944,ngd+lm,34,187845940.296,0.140,0.000,-0.370,0,0,fp
k2,0.151,"[-0.295, 0.598]",0.447,0.565,0.574,22.944,ngd+lm,34,187845940.296,0.140,0.000,0.151,0,0,fp
k3,-0.246,"[-0.69, 0.197]",0.443,-0.926,0.358,22.944,ngd+lm,34,187845940.296,0.140,0.000,-0.246,0,0,fp
k4,0.011,"[-0.731, 0.752]",0.741,0.024,0.981,22.944,ngd+lm,34,187845940.296,0.140,0.000,0.011,0,0,fp
k5,-0.261,"[-0.757, 0.235]",0.496,-0.878,0.383,22.944,ngd+lm,34,187845940.296,0.140,0.000,-0.261,0,0,fp
vot,0.162,,,,,22.944,ngd+lm,34,187845940.296,0.140,0.167,-0.005,0,0,fn
