stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.714,"[-1.645, 0.216]",0.930,-1.532,0.130
norefined,c,-5.356,"[-13.228, 2.516]",7.872,-1.358,0.179
norefined,s,-2.049,"[-5.126, 1.028]",3.077,-1.329,0.188
norefined,k0,-1.136,"[-4.47, 2.199]",3.334,-0.680,0.499
norefined,k1,-0.009,"[-3.264, 3.245]",3.254,-0.006,0.995
norefined,k2,0.656,"[-1.647, 2.958]",2.303,0.568,0.572
norefined,k3,-0.415,"[-2.453, 1.623]",2.038,-0.407,0.686
norefined,k4,-1.667,"[-4.327, 0.993]",2.660,-1.251,0.215
norefined,k5,1.132,"[-1.464, 3.728]",2.596,0.870,0.387
refined,tt,-0.179,"[-0.267, -0.09]",0.089,-4.012,0.000
refined,c,-1.251,"[-1.925, -0.578]",0.673,-3.710,0.000
refined,s,-0.366,"[-0.677, -0.056]",0.310,-2.355,0.021
refined,k0,0.308,"[-0.14, 0.757]",0.448,1.373,0.174
refined,k1,-0.083,"[-0.629, 0.463]",0.546,-0.304,0.762
refined,k2,0.152,"[-0.251, 0.554]",0.402,0.752,0.455
refined,k3,-0.143,"[-0.644, 0.359]",0.502,-0.568,0.572
refined,k4,-0.160,"[-0.611, 0.29]",0.451,-0.710,0.480
refined,k5,0.429,"[0.033, 0.824]",0.395,2.163,0.034
