stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,8.817,2.023,0.000,0,9,2325281496.063,1064499103.441,76
refined,12.427,2.023,0.000,0,9,2325281496.063,871135281.849,76
