stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.575,"[-2.815, -0.335]",1.240,-2.535,0.014
norefined,c,-7.794,"[-14.697, -0.89]",6.904,-2.253,0.028
norefined,s,-3.716,"[-6.589, -0.843]",2.873,-2.582,0.012
norefined,k0,1.009,"[-0.299, 2.316]",1.308,1.540,0.128
norefined,k1,-0.112,"[-1.082, 0.859]",0.970,-0.230,0.819
norefined,k2,0.473,"[-0.921, 1.868]",1.395,0.677,0.501
norefined,k3,-1.750,"[-3.248, -0.253]",1.497,-2.334,0.023
norefined,k4,-0.456,"[-1.763, 0.85]",1.306,-0.697,0.488
norefined,k5,-1.486,"[-3.348, 0.375]",1.862,-1.594,0.116
refined,tt,-1.069,"[-1.399, -0.74]",0.330,-6.476,0.000
refined,c,-6.550,"[-8.67, -4.43]",2.120,-6.167,0.000
refined,s,-3.067,"[-4.026, -2.108]",0.959,-6.385,0.000
refined,k0,-0.226,"[-0.571, 0.12]",0.346,-1.303,0.197
refined,k1,-0.034,"[-0.469, 0.402]",0.435,-0.155,0.877
refined,k2,0.278,"[-0.209, 0.766]",0.487,1.141,0.258
refined,k3,0.127,"[-0.336, 0.591]",0.463,0.549,0.585
refined,k4,0.108,"[-0.397, 0.614]",0.505,0.428,0.670
refined,k5,0.240,"[-0.188, 0.668]",0.428,1.119,0.267
