attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.156,"[-1.454, -0.858]",0.298,-7.745,0.000,94,0.150,83511818.405,0.094,-1.000,-0.156,0,0,fn
c,-6.717,"[-8.556, -4.879]",1.838,-7.295,0.000,94,0.150,83511818.405,0.094,-6.000,-0.717,0,0,fn
s,-3.224,"[-4.077, -2.371]",0.853,-7.546,0.000,94,0.150,83511818.405,0.094,-3.000,-0.224,0,0,fn
k0,-0.387,"[-0.689, -0.085]",0.302,-2.559,0.013,94,0.150,83511818.405,0.094,0.000,-0.387,0,1,fp
k1,-0.187,"[-0.593, 0.219]",0.406,-0.919,0.361,94,0.150,83511818.405,0.094,0.000,-0.187,0,0,fp
k2,-0.102,"[-0.54, 0.336]",0.438,-0.466,0.643,94,0.150,83511818.405,0.094,0.000,-0.102,0,0,fp
k3,0.290,"[-0.171, 0.751]",0.461,1.258,0.213,94,0.150,83511818.405,0.094,0.000,0.290,0,0,fp
k4,0.469,"[-0.014, 0.952]",0.483,1.937,0.057,94,0.150,83511818.405,0.094,0.000,0.469,0,1,fp
k5,-0.016,"[-0.455, 0.424]",0.440,-0.071,0.944,94,0.150,83511818.405,0.094,0.000,-0.016,0,0,fp
vot,0.172,,,,,94,0.150,83511818.405,0.094,0.167,0.005,0,0,fn
tt,-1.069,"[-1.399, -0.74]",0.330,-6.476,0.000,94,0.200,110400089.840,0.106,-1.000,-0.069,0,0,fn
c,-6.550,"[-8.67, -4.43]",2.120,-6.167,0.000,94,0.200,110400089.840,0.106,-6.000,-0.550,0,0,fn
s,-3.067,"[-4.026, -2.108]",0.959,-6.385,0.000,94,0.200,110400089.840,0.106,-3.000,-0.067,0,0,fn
k0,-0.226,"[-0.571, 0.12]",0.346,-1.303,0.197,94,0.200,110400089.840,0.106,0.000,-0.226,0,0,fp
k1,-0.034,"[-0.469, 0.402]",0.435,-0.155,0.877,94,0.200,110400089.840,0.106,0.000,-0.034,0,0,fp
k2,0.278,"[-0.209, 0.766]",0.487,1.141,0.258,94,0.200,110400089.840,0.106,0.000,0.278,0,0,fp
k3,0.127,"[-0.336, 0.591]",0.463,0.549,0.585,94,0.200,110400089.840,0.106,0.000,0.127,0,0,fp
k4,0.108,"[-0.397, 0.614]",0.505,0.428,0.670,94,0.200,110400089.840,0.106,0.000,0.108,0,0,fp
k5,0.240,"[-0.188, 0.668]",0.428,1.119,0.267,94,0.200,110400089.840,0.106,0.000,0.240,0,0,fp
vot,0.163,,,,,94,0.200,110400089.840,0.106,0.167,-0.003,0,0,fn
tt,-1.184,"[-1.53, -0.839]",0.345,-6.843,0.000,94,0.250,97880758.891,0.101,-1.000,-0.184,0,0,fn
c,-7.350,"[-9.614, -5.086]",2.264,-6.480,0.000,94,0.250,97880758.891,0.101,-6.000,-1.350,0,0,fn
s,-3.415,"[-4.42, -2.41]",1.005,-6.783,0.000,94,0.250,97880758.891,0.101,-3.000,-0.415,0,0,fn
k0,0.118,"[-0.263, 0.498]",0.380,0.618,0.539,94,0.250,97880758.891,0.101,0.000,0.118,0,0,fp
k1,-0.189,"[-0.622, 0.245]",0.433,-0.870,0.387,94,0.250,97880758.891,0.101,0.000,-0.189,0,0,fp
k2,-0.069,"[-0.606, 0.468]",0.537,-0.256,0.798,94,0.250,97880758.891,0.101,0.000,-0.069,0,0,fp
k3,-0.023,"[-0.528, 0.482]",0.505,-0.091,0.928,94,0.250,97880758.891,0.101,0.000,-0.023,0,0,fp
k4,0.152,"[-0.353, 0.656]",0.504,0.600,0.551,94,0.250,97880758.891,0.101,0.000,0.152,0,0,fp
k5,-0.303,"[-0.811, 0.205]",0.508,-1.190,0.238,94,0.250,97880758.891,0.101,0.000,-0.303,0,0,fp
vot,0.161,,,,,94,0.250,97880758.891,0.101,0.167,-0.006,0,0,fn
