stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.009,"[-1.922, -0.095]",0.914,-1.841,0.070
norefined,c,-5.950,"[-10.424, -1.476]",4.474,-2.218,0.030
norefined,s,-3.748,"[-6.605, -0.89]",2.858,-2.187,0.032
norefined,k0,0.802,"[-0.514, 2.118]",1.316,1.016,0.313
norefined,k1,-0.005,"[-1.157, 1.147]",1.152,-0.008,0.994
norefined,k2,0.682,"[-0.527, 1.89]",1.208,0.941,0.350
norefined,k3,-1.939,"[-3.658, -0.221]",1.719,-1.882,0.064
norefined,k4,0.010,"[-0.834, 0.853]",0.843,0.019,0.985
norefined,k5,0.103,"[-0.872, 1.079]",0.976,0.177,0.860
refined,tt,-0.977,"[-1.834, -0.119]",0.858,-1.900,0.062
refined,c,-6.686,"[-11.712, -1.661]",5.025,-2.219,0.030
refined,s,-3.306,"[-5.747, -0.865]",2.441,-2.259,0.027
refined,k0,0.085,"[-1.1, 1.27]",1.185,0.120,0.905
refined,k1,-0.552,"[-1.55, 0.445]",0.998,-0.923,0.359
refined,k2,0.069,"[-0.727, 0.866]",0.796,0.145,0.885
refined,k3,-0.528,"[-1.268, 0.213]",0.740,-1.189,0.239
refined,k4,0.260,"[-0.622, 1.143]",0.882,0.492,0.624
refined,k5,-0.390,"[-1.091, 0.311]",0.701,-0.929,0.356
