stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.690,1.727,0.000,0,9,4654649003.433,1721034288.095,76
refined,16.311,1.727,0.000,0,9,4654649003.433,1458682959.792,76
