stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.032,-4.022,-2.210,1.898,-0.266,0.302,0.555,1.995,1.962,7621779092.933,1584,0,0,-0.008
norefined,2,-0.340,-4.129,-2.253,1.747,-0.413,0.245,0.432,1.896,1.804,5404379751.629,1584,0,0,0.082
norefined,3,-0.737,-4.214,-2.302,1.621,-0.530,0.166,0.307,1.782,1.668,3389335007.588,1584,0,0,0.175
norefined,4,-1.057,-4.287,-2.371,1.474,-0.674,0.081,0.147,1.625,1.474,2515333613.893,1584,0,0,0.247
norefined,5,-1.158,-4.349,-2.496,1.299,-0.842,-0.002,-0.073,1.427,1.214,1748829232.682,1584,0,0,0.266
norefined,6,-1.166,-4.395,-2.623,1.103,-1.008,-0.111,-0.312,1.245,0.963,1121425316.971,1584,0,0,0.265
norefined,7,-0.993,-4.452,-2.752,0.908,-1.136,-0.224,-0.490,1.083,0.690,724100856.870,1584,0,0,0.223
norefined,8,-0.835,-4.531,-2.825,0.679,-1.216,-0.321,-0.640,0.892,0.396,657085870.020,1584,0,0,0.184
norefined,9,-1.207,-4.597,-2.685,0.481,-1.111,-0.260,-0.565,0.728,0.363,666411677.263,1584,0,0,0.263
norefined,10,-0.763,-4.637,-2.869,0.437,-1.052,-0.223,-0.546,0.668,0.280,635517961.482,1584,0,0,0.165
refined,11,-0.763,-4.637,-2.869,0.437,-1.052,-0.223,-0.546,0.668,0.280,635517961.482,1584,0,0,0.165
refined,12,-0.688,-4.790,-1.704,-0.420,1.102,0.731,0.293,-1.104,-0.643,636826760.390,1584,0,0,0.144
refined,13,-0.823,-4.642,-2.323,-0.060,0.160,0.439,-0.229,-0.007,-0.258,530077232.396,1584,0,0,0.177
refined,14,-0.985,-6.068,-2.845,-0.275,0.597,0.656,-0.168,-0.501,-0.315,517002806.814,1584,0,0,0.162
refined,15,-1.221,-7.906,-3.588,-0.471,0.719,0.925,-0.407,-0.534,-0.278,508713120.366,1584,0,0,0.154
refined,16,-1.515,-10.567,-4.589,-0.831,0.849,1.365,-0.583,-0.850,-0.124,500296491.921,1584,0,0,0.143
refined,17,-1.965,-14.154,-6.052,-1.360,0.936,1.928,-0.852,-1.162,0.121,494226311.592,1584,0,0,0.139
refined,18,-2.525,-18.141,-7.851,-2.028,1.058,2.446,-0.907,-1.663,0.308,490552196.525,1584,0,0,0.139
refined,19,-3.459,-24.852,-10.868,-3.133,1.248,3.447,-0.976,-2.360,0.616,486783606.209,1584,0,0,0.139
refined,20,-6.207,-44.646,-19.672,-6.195,1.897,6.321,-1.140,-4.505,1.313,483082454.700,1584,0,0,0.139
