stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.026,"[-2.196, 0.143]",1.170,-1.464,0.148
norefined,c,-4.853,"[-10.252, 0.545]",5.399,-1.499,0.138
norefined,s,-2.393,"[-5.138, 0.352]",2.745,-1.454,0.151
norefined,k0,1.152,"[-0.534, 2.838]",1.686,1.139,0.259
norefined,k1,-0.512,"[-1.927, 0.904]",1.415,-0.603,0.548
norefined,k2,-0.259,"[-1.784, 1.266]",1.525,-0.283,0.778
norefined,k3,-0.380,"[-1.888, 1.127]",1.508,-0.421,0.675
norefined,k4,0.900,"[-1.274, 3.075]",2.175,0.691,0.492
norefined,k5,0.840,"[-0.793, 2.472]",1.632,0.858,0.394
refined,tt,-5.105,"[-19.322, 9.112]",14.217,-0.599,0.551
refined,c,-24.789,"[-94.996, 45.417]",70.206,-0.589,0.558
refined,s,-8.923,"[-32.662, 14.815]",23.738,-0.627,0.533
refined,k0,2.931,"[-5.726, 11.589]",8.658,0.565,0.574
refined,k1,4.423,"[-7.315, 16.16]",11.738,0.628,0.532
refined,k2,3.783,"[-7.745, 15.312]",11.528,0.547,0.586
refined,k3,0.173,"[-2.424, 2.769]",2.597,0.111,0.912
refined,k4,-2.338,"[-8.997, 4.321]",6.659,-0.586,0.560
refined,k5,0.457,"[-3.598, 4.512]",4.055,0.188,0.851
