stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.763,"[-1.391, -0.135]",0.628,-2.028,0.047
norefined,c,-4.637,"[-8.257, -1.017]",3.620,-2.136,0.036
norefined,s,-2.869,"[-5.053, -0.686]",2.183,-2.192,0.032
norefined,k0,0.437,"[-0.722, 1.596]",1.159,0.629,0.532
norefined,k1,-1.052,"[-2.605, 0.502]",1.553,-1.129,0.263
norefined,k2,-0.223,"[-1.33, 0.884]",1.107,-0.336,0.738
norefined,k3,-0.546,"[-1.957, 0.866]",1.412,-0.645,0.521
norefined,k4,0.668,"[-0.67, 2.006]",1.338,0.832,0.408
norefined,k5,0.280,"[-0.996, 1.556]",1.276,0.366,0.715
refined,tt,-6.207,"[-25.99, 13.576]",19.783,-0.523,0.602
refined,c,-44.646,"[-188.943, 99.652]",144.298,-0.516,0.608
refined,s,-19.672,"[-84.22, 44.876]",64.548,-0.508,0.613
refined,k0,-6.195,"[-30.182, 17.791]",23.986,-0.431,0.668
refined,k1,1.897,"[-13.331, 17.124]",15.227,0.208,0.836
refined,k2,6.321,"[-15.265, 27.906]",21.585,0.488,0.627
refined,k3,-1.140,"[-11.326, 9.045]",10.186,-0.187,0.852
refined,k4,-4.505,"[-22.447, 13.436]",17.942,-0.419,0.677
refined,k5,1.313,"[-11.755, 14.382]",13.069,0.168,0.867
