attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.189,"[-0.26, -0.118]",0.071,-5.287,0.000,50,0.800,627942679.698,0.204,-1.000,0.811,0,0,fn
c,-1.219,"[-1.807, -0.632]",0.587,-4.146,0.000,50,0.800,627942679.698,0.204,-6.000,4.781,0,0,fn
s,-0.716,"[-0.98, -0.451]",0.265,-5.400,0.000,50,0.800,627942679.698,0.204,-3.000,2.284,0,0,fn
k0,-0.063,"[-0.466, 0.34]",0.403,-0.310,0.757,50,0.800,627942679.698,0.204,0.000,-0.063,0,0,fp
k1,-0.079,"[-0.437, 0.28]",0.359,-0.438,0.663,50,0.800,627942679.698,0.204,0.000,-0.079,0,0,fp
k2,0.505,"[0.151, 0.858]",0.353,2.851,0.006,50,0.800,627942679.698,0.204,0.000,0.505,0,1,fp
k3,-0.058,"[-0.508, 0.392]",0.450,-0.258,0.798,50,0.800,627942679.698,0.204,0.000,-0.058,0,0,fp
k4,0.208,"[-0.138, 0.553]",0.346,1.198,0.235,50,0.800,627942679.698,0.204,0.000,0.208,0,0,fp
k5,0.154,"[-0.156, 0.463]",0.310,0.990,0.326,50,0.800,627942679.698,0.204,0.000,0.154,0,0,fp
vot,0.155,,,,,50,0.800,627942679.698,0.204,0.167,-0.012,0,0,fn
tt,-1.184,"[-1.826, -0.542]",0.642,-3.680,0.000,50,0.900,249555932.351,0.143,-1.000,-0.184,0,0,fn
c,-8.437,"[-13.385, -3.489]",4.948,-3.404,0.001,50,0.900,249555932.351,0.143,-6.000,-2.437,0,0,fn
s,-3.719,"[-5.756, -1.682]",2.037,-3.644,0.001,50,0.900,249555932.351,0.143,-3.000,-0.719,0,0,fn
k0,0.220,"[-0.618, 1.059]",0.839,0.525,0.602,50,0.900,249555932.351,0.143,0.000,0.220,0,0,fp
k1,0.712,"[-0.203, 1.627]",0.915,1.553,0.125,50,0.900,249555932.351,0.143,0.000,0.712,0,0,fp
k2,-0.125,"[-0.744, 0.493]",0.618,-0.404,0.687,50,0.900,249555932.351,0.143,0.000,-0.125,0,0,fp
k3,1.891,"[0.034, 3.749]",1.858,2.032,0.046,50,0.900,249555932.351,0.143,0.000,1.891,0,1,fp
k4,0.704,"[-0.384, 1.791]",1.087,1.292,0.201,50,0.900,249555932.351,0.143,0.000,0.704,0,0,fp
k5,-0.794,"[-1.676, 0.088]",0.882,-1.798,0.077,50,0.900,249555932.351,0.143,0.000,-0.794,0,1,fp
vot,0.140,,,,,50,0.900,249555932.351,0.143,0.167,-0.026,0,0,fn
tt,-1.188,"[-1.725, -0.651]",0.537,-4.412,0.000,50,1.100,189545623.508,0.154,-1.000,-0.188,0,0,fn
c,-7.306,"[-11.074, -3.538]",3.768,-3.870,0.000,50,1.100,189545623.508,0.154,-6.000,-1.306,0,0,fn
s,-3.509,"[-5.108, -1.91]",1.599,-4.379,0.000,50,1.100,189545623.508,0.154,-3.000,-0.509,0,0,fn
k0,-0.067,"[-0.737, 0.603]",0.670,-0.199,0.843,50,1.100,189545623.508,0.154,0.000,-0.067,0,0,fp
k1,-0.095,"[-0.737, 0.547]",0.642,-0.295,0.769,50,1.100,189545623.508,0.154,0.000,-0.095,0,0,fp
k2,0.016,"[-0.536, 0.567]",0.551,0.057,0.955,50,1.100,189545623.508,0.154,0.000,0.016,0,0,fp
k3,-0.008,"[-1.014, 0.998]",1.006,-0.016,0.987,50,1.100,189545623.508,0.154,0.000,-0.008,0,0,fp
k4,0.156,"[-0.626, 0.938]",0.782,0.398,0.692,50,1.100,189545623.508,0.154,0.000,0.156,0,0,fp
k5,-0.072,"[-0.646, 0.502]",0.574,-0.250,0.803,50,1.100,189545623.508,0.154,0.000,-0.072,0,0,fp
vot,0.163,,,,,50,1.100,189545623.508,0.154,0.167,-0.004,0,0,fn
tt,-1.098,"[-1.737, -0.458]",0.640,-3.424,0.001,50,1.200,334636844.239,0.220,-1.000,-0.098,0,0,fn
c,-5.472,"[-9.434, -1.51]",3.962,-2.757,0.008,50,1.200,334636844.239,0.220,-6.000,0.528,0,0,fn
s,-3.089,"[-4.925, -1.253]",1.836,-3.358,0.001,50,1.200,334636844.239,0.220,-3.000,-0.089,0,0,fn
k0,0.025,"[-0.868, 0.917]",0.893,0.055,0.956,50,1.200,334636844.239,0.220,0.000,0.025,0,0,fp
k1,-0.488,"[-1.294, 0.318]",0.806,-1.209,0.231,50,1.200,334636844.239,0.220,0.000,-0.488,0,0,fp
k2,-0.201,"[-0.94, 0.539]",0.739,-0.542,0.590,50,1.200,334636844.239,0.220,0.000,-0.201,0,0,fp
k3,-0.426,"[-1.568, 0.716]",1.142,-0.745,0.459,50,1.200,334636844.239,0.220,0.000,-0.426,0,0,fp
k4,-0.734,"[-1.695, 0.227]",0.961,-1.524,0.132,50,1.200,334636844.239,0.220,0.000,-0.734,0,0,fp
k5,0.133,"[-0.57, 0.836]",0.703,0.377,0.707,50,1.200,334636844.239,0.220,0.000,0.133,0,0,fp
vot,0.201,,,,,50,1.200,334636844.239,0.220,0.167,0.034,0,0,fn
