stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.739,-5.294,-3.216,-0.878,0.392,1.722,-0.038,-1.121,-1.572,878000894.270,0.328
norefined,2,-1.300,-5.372,-3.345,-0.933,0.293,1.598,-0.109,-1.146,-1.591,549747043.926,0.242
norefined,3,-0.864,-5.435,-3.508,-0.884,0.241,1.487,-0.167,-1.080,-1.525,453687391.631,0.159
norefined,4,-1.298,-5.457,-3.541,-0.853,0.209,1.338,-0.176,-0.973,-1.369,484251551.504,0.238
norefined,5,-0.837,-5.551,-3.620,-0.795,0.183,1.278,-0.203,-0.940,-1.257,412314339.013,0.151
norefined,6,-1.316,-5.571,-3.549,-0.815,0.178,1.194,-0.205,-0.889,-1.184,461836841.834,0.236
norefined,7,-0.844,-5.663,-3.610,-0.765,0.156,1.146,-0.220,-0.877,-1.088,385541486.300,0.149
norefined,8,-1.325,-5.682,-3.521,-0.784,0.156,1.077,-0.223,-0.827,-1.039,446290357.791,0.233
norefined,9,-0.846,-5.763,-3.582,-0.740,0.135,1.038,-0.231,-0.827,-0.964,368975210.633,0.147
norefined,10,-1.329,-5.778,-3.484,-0.755,0.138,0.983,-0.234,-0.778,-0.935,435738474.243,0.230
refined,11,-0.846,-5.763,-3.582,-0.740,0.135,1.038,-0.231,-0.827,-0.964,368975210.633,0.147
refined,12,-0.979,-7.391,-3.076,0.089,0.292,0.132,0.623,0.116,-0.771,260557290.938,0.132
refined,13,-1.123,-8.290,-3.560,0.097,0.448,0.016,1.250,0.443,-0.824,252956909.692,0.135
refined,14,-1.159,-8.441,-3.665,0.137,0.567,-0.049,1.600,0.583,-0.854,250981047.473,0.137
refined,15,-1.166,-8.409,-3.679,0.167,0.638,-0.085,1.742,0.646,-0.825,250019462.394,0.139
refined,16,-1.169,-8.376,-3.681,0.191,0.674,-0.104,1.816,0.673,-0.807,249669499.926,0.140
refined,17,-1.174,-8.389,-3.694,0.206,0.693,-0.115,1.853,0.689,-0.797,249580640.435,0.140
refined,18,-1.179,-8.409,-3.705,0.214,0.704,-0.121,1.874,0.697,-0.794,249561076.448,0.140
refined,19,-1.182,-8.426,-3.714,0.218,0.709,-0.124,1.885,0.701,-0.794,249556861.638,0.140
refined,20,-1.184,-8.437,-3.719,0.220,0.712,-0.125,1.891,0.704,-0.794,249555932.351,0.140
