stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,129.926,1.765,0.000,0,9,2346713138.674,92532236.901,57
refined,274.294,1.765,0.000,0,9,2346713138.674,44758911.248,57
