stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.886,-7.223,-4.566,1.710,-1.036,-0.587,-0.636,-0.345,0.318,147743245.386,1584,0,0,0.399
norefined,2,-2.529,-7.421,-4.410,1.555,-1.003,-0.726,-0.622,-0.414,0.220,128387107.253,1584,0,0,0.341
norefined,3,-2.128,-7.597,-4.285,1.435,-1.022,-0.821,-0.585,-0.502,0.121,90082378.703,1584,0,0,0.280
norefined,4,-1.676,-7.744,-4.221,1.354,-1.057,-0.863,-0.523,-0.564,0.065,46200479.931,1584,0,0,0.216
norefined,5,-1.245,-7.912,-4.126,1.252,-1.084,-0.863,-0.400,-0.587,0.064,43510874.794,1584,0,0,0.157
norefined,6,-1.683,-7.977,-3.959,1.150,-1.056,-0.826,-0.384,-0.486,0.125,38936094.769,1584,0,0,0.211
norefined,7,-1.207,-8.082,-3.945,1.100,-1.040,-0.855,-0.310,-0.539,0.131,36719878.505,1584,0,0,0.149
norefined,8,-1.659,-8.126,-3.803,1.007,-0.996,-0.833,-0.309,-0.439,0.176,35310253.426,1584,0,0,0.204
norefined,9,-1.179,-8.207,-3.817,0.972,-0.954,-0.872,-0.251,-0.502,0.193,32658741.829,1584,0,0,0.144
norefined,10,-1.638,-8.238,-3.692,0.884,-0.903,-0.855,-0.262,-0.399,0.222,32872896.554,1584,0,0,0.199
refined,11,-1.179,-8.207,-3.817,0.972,-0.954,-0.872,-0.251,-0.502,0.193,32658741.829,1584,0,0,0.144
refined,12,-0.853,-9.212,-4.530,-2.054,0.311,-2.393,-0.065,2.036,-0.142,21754178.400,1584,0,0,0.093
refined,13,-1.841,-11.261,-5.898,-2.283,4.330,-1.632,3.523,2.661,-0.947,30253757.210,1584,0,0,0.163
refined,14,-1.563,-9.755,-4.863,-1.486,2.443,-1.035,1.771,1.583,-0.236,9422082.205,1584,0,0,0.160
refined,15,-1.925,-11.887,-6.121,-1.683,2.975,-1.670,2.280,1.966,-0.300,8341985.731,1584,0,0,0.162
refined,16,-1.954,-11.653,-6.079,-1.383,2.838,-1.600,2.046,1.673,-0.181,8229469.512,1584,0,0,0.168
refined,17,-2.159,-12.865,-6.738,-1.431,3.259,-1.742,2.402,1.841,-0.243,8152849.630,1584,0,0,0.168
refined,18,-2.178,-12.674,-6.677,-1.186,3.159,-1.654,2.198,1.584,-0.147,8122762.652,1584,0,0,0.172
refined,19,-2.362,-13.830,-7.303,-1.341,3.561,-1.856,2.573,1.827,-0.198,8100807.597,1584,0,0,0.171
refined,20,-2.353,-13.440,-7.162,-1.095,3.426,-1.749,2.314,1.557,-0.088,8107725.492,1584,0,0,0.175
