stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,47.094,2.023,0.000,76,0,9,2099846836.682,286627812.980
refined,63.162,2.023,0.000,76,0,9,2099846836.682,221398618.889
