attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.155,"[-0.208, -0.102]",0.053,-5.842,0.000,47,0.800,579634186.220,0.197,-1.000,0.845,0,0,fn
c,-0.921,"[-1.265, -0.578]",0.344,-5.354,0.000,47,0.800,579634186.220,0.197,-6.000,5.079,0,0,fn
s,-0.254,"[-0.491, -0.018]",0.236,-2.148,0.035,47,0.800,579634186.220,0.197,-3.000,2.746,0,0,fn
k0,0.194,"[-0.093, 0.482]",0.288,1.349,0.182,47,0.800,579634186.220,0.197,0.000,0.194,0,0,fp
k1,0.185,"[-0.136, 0.506]",0.321,1.149,0.255,47,0.800,579634186.220,0.197,0.000,0.185,0,0,fp
k2,0.319,"[0.002, 0.636]",0.317,2.011,0.048,47,0.800,579634186.220,0.197,0.000,0.319,0,1,fp
k3,0.039,"[-0.187, 0.265]",0.226,0.345,0.731,47,0.800,579634186.220,0.197,0.000,0.039,0,0,fp
k4,-0.065,"[-0.357, 0.227]",0.292,-0.445,0.658,47,0.800,579634186.220,0.197,0.000,-0.065,0,0,fp
k5,-0.111,"[-0.437, 0.215]",0.326,-0.680,0.499,47,0.800,579634186.220,0.197,0.000,-0.111,0,0,fp
vot,0.168,,,,,47,0.800,579634186.220,0.197,0.167,0.002,0,0,fn
tt,-0.636,"[-0.904, -0.367]",0.268,-4.728,0.000,47,0.900,221398618.887,0.138,-1.000,0.364,0,0,fn
c,-4.577,"[-6.4, -2.754]",1.823,-5.011,0.000,47,0.900,221398618.887,0.138,-6.000,1.423,0,0,fn
s,-2.035,"[-2.923, -1.146]",0.888,-4.571,0.000,47,0.900,221398618.887,0.138,-3.000,0.965,0,0,fn
k0,-0.084,"[-0.753, 0.586]",0.670,-0.249,0.804,47,0.900,221398618.887,0.138,0.000,-0.084,0,0,fp
k1,0.105,"[-0.516, 0.726]",0.621,0.337,0.737,47,0.900,221398618.887,0.138,0.000,0.105,0,0,fp
k2,0.622,"[0.004, 1.241]",0.619,2.007,0.049,47,0.900,221398618.887,0.138,0.000,0.622,0,1,fp
k3,0.271,"[-0.157, 0.7]",0.429,1.264,0.211,47,0.900,221398618.887,0.138,0.000,0.271,0,0,fp
k4,-0.254,"[-0.871, 0.363]",0.617,-0.822,0.414,47,0.900,221398618.887,0.138,0.000,-0.254,0,0,fp
k5,0.355,"[-0.276, 0.986]",0.631,1.123,0.265,47,0.900,221398618.887,0.138,0.000,0.355,0,0,fp
vot,0.139,,,,,47,0.900,221398618.887,0.138,0.167,-0.028,0,0,fn
tt,-1.204,"[-1.76, -0.648]",0.556,-4.321,0.000,47,1.100,183371851.251,0.155,-1.000,-0.204,0,0,fn
c,-6.958,"[-10.022, -3.893]",3.065,-4.531,0.000,47,1.100,183371851.251,0.155,-6.000,-0.958,0,0,fn
s,-3.573,"[-5.116, -2.03]",1.543,-4.623,0.000,47,1.100,183371851.251,0.155,-3.000,-0.573,0,0,fn
k0,0.220,"[-0.737, 1.176]",0.956,0.458,0.648,47,1.100,183371851.251,0.155,0.000,0.220,0,0,fp
k1,0.144,"[-0.682, 0.97]",0.826,0.348,0.729,47,1.100,183371851.251,0.155,0.000,0.144,0,0,fp
k2,-0.355,"[-1.193, 0.483]",0.838,-0.845,0.401,47,1.100,183371851.251,0.155,0.000,-0.355,0,0,fp
k3,-0.437,"[-1.164, 0.29]",0.727,-1.199,0.235,47,1.100,183371851.251,0.155,0.000,-0.437,0,0,fp
k4,-0.120,"[-1.056, 0.817]",0.936,-0.255,0.799,47,1.100,183371851.251,0.155,0.000,-0.120,0,0,fp
k5,-0.144,"[-0.986, 0.698]",0.842,-0.341,0.734,47,1.100,183371851.251,0.155,0.000,-0.144,0,0,fp
vot,0.173,,,,,47,1.100,183371851.251,0.155,0.167,0.006,0,0,fn
tt,-1.414,"[-2.329, -0.498]",0.915,-3.083,0.003,47,1.200,335304826.399,0.229,-1.000,-0.414,0,0,fn
c,-7.598,"[-12.4, -2.796]",4.802,-3.158,0.002,47,1.200,335304826.399,0.229,-6.000,-1.598,0,0,fn
s,-3.481,"[-5.691, -1.271]",2.210,-3.144,0.002,47,1.200,335304826.399,0.229,-3.000,-0.481,0,0,fn
k0,-0.151,"[-1.502, 1.199]",1.351,-0.224,0.824,47,1.200,335304826.399,0.229,0.000,-0.151,0,0,fp
k1,0.079,"[-1.054, 1.212]",1.133,0.139,0.890,47,1.200,335304826.399,0.229,0.000,0.079,0,0,fp
k2,-0.690,"[-1.966, 0.586]",1.276,-1.079,0.284,47,1.200,335304826.399,0.229,0.000,-0.690,0,0,fp
k3,-0.702,"[-1.832, 0.429]",1.131,-1.239,0.220,47,1.200,335304826.399,0.229,0.000,-0.702,0,0,fp
k4,-0.214,"[-1.511, 1.082]",1.296,-0.330,0.742,47,1.200,335304826.399,0.229,0.000,-0.214,0,0,fp
k5,-0.184,"[-1.469, 1.102]",1.285,-0.285,0.776,47,1.200,335304826.399,0.229,0.000,-0.184,0,0,fp
vot,0.186,,,,,47,1.200,335304826.399,0.229,0.167,0.019,0,0,fn
