stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,109.362,2.023,0.000,76,0,9,3495098837.219,222754059.846
refined,134.448,2.023,0.000,76,0,9,3495098837.219,183371851.249
