attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.842,"[-1.215, -0.469]",0.373,-3.763,0.000,4.211,ngd,49,291359912.147,0.177,-1.000,0.158,0,0,fn
c,-5.481,"[-7.668, -3.295]",2.186,-4.176,0.000,4.211,ngd,49,291359912.147,0.177,-6.000,0.519,0,0,fn
s,-3.511,"[-5.014, -2.008]",1.503,-3.892,0.000,4.211,ngd,49,291359912.147,0.177,-3.000,-0.511,0,0,fn
vot,0.154,,,,,4.211,ngd,49,291359912.147,0.177,0.167,-0.013,0,0,fn
tt,-2.789,"[-6.572, 0.995]",3.783,-1.228,0.223,4.645,lm,49,2102846344.659,0.474,-1.000,-1.789,1,0,fn
c,-4.674,"[-10.695, 1.346]",6.020,-1.293,0.200,4.645,lm,49,2102846344.659,0.474,-6.000,1.326,1,0,fn
s,-3.482,"[-8.868, 1.903]",5.385,-1.077,0.285,4.645,lm,49,2102846344.659,0.474,-3.000,-0.482,1,0,fn
vot,0.597,,,,,4.645,lm,49,2102846344.659,0.474,0.167,0.430,0,0,fn
tt,-1.217,"[-1.725, -0.709]",0.508,-3.990,0.000,8.642,ngd+lm,49,171109769.572,0.135,-1.000,-0.217,0,0,fn
c,-7.461,"[-10.447, -4.475]",2.986,-4.163,0.000,8.642,ngd+lm,49,171109769.572,0.135,-6.000,-1.461,0,0,fn
s,-3.489,"[-4.945, -2.034]",1.455,-3.995,0.000,8.642,ngd+lm,49,171109769.572,0.135,-3.000,-0.489,0,0,fn
vot,0.163,,,,,8.642,ngd+lm,49,171109769.572,0.135,0.167,-0.004,0,0,fn
