attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.218,"[-0.287, -0.148]",0.069,-6.277,0.000,48,0.800,593037656.211,0.197,-1.000,0.782,0,0,fn
c,-1.363,"[-1.806, -0.921]",0.442,-6.154,0.000,48,0.800,593037656.211,0.197,-6.000,4.637,0,0,fn
s,-0.767,"[-1.073, -0.461]",0.306,-5.006,0.000,48,0.800,593037656.211,0.197,-3.000,2.233,0,0,fn
k0,0.190,"[-0.142, 0.523]",0.333,1.142,0.257,48,0.800,593037656.211,0.197,0.000,0.190,0,0,fp
k1,0.189,"[-0.069, 0.448]",0.259,1.462,0.148,48,0.800,593037656.211,0.197,0.000,0.189,0,0,fp
k2,-0.027,"[-0.39, 0.336]",0.363,-0.148,0.883,48,0.800,593037656.211,0.197,0.000,-0.027,0,0,fp
k3,0.340,"[0.003, 0.678]",0.338,2.011,0.048,48,0.800,593037656.211,0.197,0.000,0.340,0,1,fp
k4,0.169,"[-0.126, 0.463]",0.295,1.141,0.258,48,0.800,593037656.211,0.197,0.000,0.169,0,0,fp
k5,0.313,"[-0.074, 0.699]",0.387,1.614,0.111,48,0.800,593037656.211,0.197,0.000,0.313,0,0,fp
vot,0.160,,,,,48,0.800,593037656.211,0.197,0.167,-0.007,0,0,fn
tt,-1.045,"[-1.699, -0.391]",0.654,-3.188,0.002,48,0.900,246611785.318,0.143,-1.000,-0.045,0,0,fn
c,-6.234,"[-10.428, -2.04]",4.194,-2.967,0.004,48,0.900,246611785.318,0.143,-6.000,-0.234,0,0,fn
s,-3.597,"[-5.966, -1.229]",2.368,-3.032,0.003,48,0.900,246611785.318,0.143,-3.000,-0.597,0,0,fn
k0,0.247,"[-0.695, 1.188]",0.941,0.523,0.603,48,0.900,246611785.318,0.143,0.000,0.247,0,0,fp
k1,0.266,"[-0.326, 0.859]",0.593,0.897,0.373,48,0.900,246611785.318,0.143,0.000,0.266,0,0,fp
k2,0.407,"[-0.379, 1.193]",0.786,1.034,0.305,48,0.900,246611785.318,0.143,0.000,0.407,0,0,fp
k3,-0.119,"[-0.841, 0.603]",0.722,-0.328,0.744,48,0.900,246611785.318,0.143,0.000,-0.119,0,0,fp
k4,0.074,"[-0.833, 0.981]",0.907,0.162,0.872,48,0.900,246611785.318,0.143,0.000,0.074,0,0,fp
k5,-0.046,"[-1.11, 1.018]",1.064,-0.086,0.932,48,0.900,246611785.318,0.143,0.000,-0.046,0,0,fp
vot,0.168,,,,,48,0.900,246611785.318,0.143,0.167,0.001,0,0,fn
tt,-1.983,"[-3.64, -0.326]",1.657,-2.389,0.020,48,1.100,228050365.734,0.175,-1.000,-0.983,0,0,fn
c,-10.229,"[-19.023, -1.435]",8.794,-2.322,0.023,48,1.100,228050365.734,0.175,-6.000,-4.229,0,0,fn
s,-4.843,"[-9.037, -0.649]",4.194,-2.305,0.024,48,1.100,228050365.734,0.175,-3.000,-1.843,0,0,fn
k0,0.025,"[-1.162, 1.213]",1.187,0.043,0.966,48,1.100,228050365.734,0.175,0.000,0.025,0,0,fp
k1,-0.791,"[-2.096, 0.514]",1.305,-1.209,0.231,48,1.100,228050365.734,0.175,0.000,-0.791,0,0,fp
k2,-0.368,"[-1.293, 0.556]",0.925,-0.795,0.429,48,1.100,228050365.734,0.175,0.000,-0.368,0,0,fp
k3,0.128,"[-0.717, 0.973]",0.845,0.302,0.763,48,1.100,228050365.734,0.175,0.000,0.128,0,0,fp
k4,0.705,"[-0.709, 2.12]",1.414,0.996,0.323,48,1.100,228050365.734,0.175,0.000,0.705,0,0,fp
k5,0.475,"[-1.193, 2.143]",1.668,0.568,0.572,48,1.100,228050365.734,0.175,0.000,0.475,0,0,fp
vot,0.194,,,,,48,1.100,228050365.734,0.175,0.167,0.027,0,0,fn
tt,-1.198,"[-2.086, -0.309]",0.888,-2.691,0.009,48,1.200,311049516.941,0.214,-1.000,-0.198,0,0,fn
c,-6.343,"[-11.133, -1.553]",4.790,-2.643,0.010,48,1.200,311049516.941,0.214,-6.000,-0.343,0,0,fn
s,-3.117,"[-5.537, -0.696]",2.421,-2.569,0.012,48,1.200,311049516.941,0.214,-3.000,-0.117,0,0,fn
k0,0.132,"[-1.079, 1.343]",1.211,0.217,0.829,48,1.200,311049516.941,0.214,0.000,0.132,0,0,fp
k1,-0.102,"[-0.985, 0.782]",0.883,-0.229,0.819,48,1.200,311049516.941,0.214,0.000,-0.102,0,0,fp
k2,-0.338,"[-1.312, 0.637]",0.975,-0.692,0.492,48,1.200,311049516.941,0.214,0.000,-0.338,0,0,fp
k3,-0.338,"[-1.236, 0.559]",0.897,-0.752,0.454,48,1.200,311049516.941,0.214,0.000,-0.338,0,0,fp
k4,-0.212,"[-1.165, 0.74]",0.952,-0.445,0.658,48,1.200,311049516.941,0.214,0.000,-0.212,0,0,fp
k5,0.275,"[-1.17, 1.721]",1.445,0.380,0.705,48,1.200,311049516.941,0.214,0.000,0.275,0,0,fp
vot,0.189,,,,,48,1.200,311049516.941,0.214,0.167,0.022,0,0,fn
