stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.535,"[-2.623, -0.446]",1.088,-2.815,0.006
norefined,c,-6.635,"[-11.71, -1.56]",5.075,-2.609,0.011
norefined,s,-3.226,"[-5.668, -0.783]",2.443,-2.636,0.010
norefined,k0,-0.381,"[-1.485, 0.723]",1.104,-0.689,0.494
norefined,k1,-0.383,"[-1.287, 0.52]",0.904,-0.847,0.400
norefined,k2,0.136,"[-0.679, 0.951]",0.815,0.333,0.740
norefined,k3,0.271,"[-0.582, 1.124]",0.853,0.635,0.528
norefined,k4,0.037,"[-0.927, 1.001]",0.964,0.078,0.938
norefined,k5,0.007,"[-1.244, 1.258]",1.251,0.011,0.991
refined,tt,-1.983,"[-3.64, -0.326]",1.657,-2.389,0.020
refined,c,-10.229,"[-19.023, -1.435]",8.794,-2.322,0.023
refined,s,-4.843,"[-9.037, -0.649]",4.194,-2.305,0.024
refined,k0,0.025,"[-1.162, 1.213]",1.187,0.043,0.966
refined,k1,-0.791,"[-2.096, 0.514]",1.305,-1.209,0.231
refined,k2,-0.368,"[-1.293, 0.556]",0.925,-0.795,0.429
refined,k3,0.128,"[-0.717, 0.973]",0.845,0.302,0.763
refined,k4,0.705,"[-0.709, 2.12]",1.414,0.996,0.323
refined,k5,0.475,"[-1.193, 2.143]",1.668,0.568,0.572
