stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,90.827,2.023,0.000,0,9,3830505950.002,290174545.240,76
refined,117.598,2.023,0.000,0,9,3830505950.002,228050365.732,76
