stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,76.624,1.857,0.000,0,9,1382692810.750,55798954.169,38
refined,197.379,1.857,0.000,0,9,1382692810.750,22209914.246,38
