stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.396,-4.190,-2.373,0.212,0.272,-0.594,-1.937,0.675,1.760,1503925872.169,1584,0,0,-0.094
norefined,2,-0.067,-4.254,-2.445,0.132,0.217,-0.606,-1.919,0.596,1.657,635233796.921,1584,0,0,0.016
norefined,3,-0.541,-4.308,-2.479,0.069,0.188,-0.608,-1.845,0.527,1.577,344475212.495,1584,0,0,0.125
norefined,4,-0.855,-4.404,-2.567,-0.051,0.146,-0.514,-1.601,0.410,1.388,212373684.423,1584,0,0,0.194
norefined,5,-1.008,-4.486,-2.693,-0.193,0.129,-0.381,-1.278,0.288,1.173,132224396.837,1584,0,0,0.225
norefined,6,-0.850,-4.571,-2.850,-0.317,0.139,-0.274,-0.928,0.158,1.006,83712972.199,1584,0,0,0.186
norefined,7,-1.184,-4.624,-2.805,-0.366,0.122,-0.117,-0.651,0.093,0.846,72517653.739,1584,0,0,0.256
norefined,8,-0.732,-4.737,-2.862,-0.371,0.105,-0.102,-0.490,0.036,0.846,65261230.420,1584,0,0,0.155
norefined,9,-1.194,-4.747,-2.751,-0.329,0.090,0.014,-0.443,0.036,0.767,61291138.335,1584,0,0,0.252
norefined,10,-0.725,-4.854,-2.802,-0.323,0.071,-0.004,-0.330,-0.009,0.770,55798954.170,1584,0,0,0.149
refined,11,-0.725,-4.854,-2.802,-0.323,0.071,-0.004,-0.330,-0.009,0.770,55798954.170,1584,0,0,0.149
refined,12,-0.888,-5.517,-2.748,0.319,0.010,-0.004,-0.165,0.079,-0.102,22844338.324,1584,0,0,0.161
refined,13,-0.913,-5.404,-2.733,0.372,0.061,-0.016,-0.113,0.018,0.040,22233672.349,1584,0,0,0.169
refined,14,-0.939,-5.554,-2.817,0.407,0.039,-0.022,-0.111,0.030,0.018,22213290.770,1584,0,0,0.169
refined,15,-0.926,-5.476,-2.781,0.409,0.045,-0.019,-0.107,0.021,0.029,22210952.535,1584,0,0,0.169
refined,16,-0.934,-5.521,-2.803,0.410,0.042,-0.021,-0.109,0.025,0.024,22210212.423,1584,0,0,0.169
refined,17,-0.929,-5.496,-2.791,0.410,0.043,-0.020,-0.108,0.022,0.027,22210006.505,1584,0,0,0.169
refined,18,-0.932,-5.510,-2.798,0.410,0.042,-0.020,-0.108,0.024,0.025,22209940.216,1584,0,0,0.169
refined,19,-0.930,-5.503,-2.794,0.410,0.043,-0.020,-0.108,0.023,0.026,22209920.416,1584,0,0,0.169
refined,20,-0.931,-5.507,-2.796,0.410,0.043,-0.020,-0.108,0.023,0.025,22209914.246,1584,0,0,0.169
