stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.224,-4.542,-1.927,1.492,-0.661,1.082,1.272,0.922,-0.956,4921531402.288,1584,0,0,-0.049
norefined,2,-0.231,-4.613,-1.941,1.398,-0.688,0.997,1.193,0.816,-1.014,1898986417.874,1584,0,0,0.050
norefined,3,-0.709,-4.639,-1.914,1.346,-0.695,0.941,1.140,0.715,-1.057,1209906695.684,1584,0,0,0.153
norefined,4,-0.664,-4.725,-2.047,1.150,-0.713,0.849,0.890,0.387,-1.134,964396171.568,1584,0,0,0.141
norefined,5,-0.841,-4.761,-2.156,0.914,-0.622,0.785,0.671,0.091,-1.094,852907770.217,1584,0,0,0.177
norefined,6,-0.443,-4.804,-2.287,0.784,-0.581,0.786,0.520,-0.057,-0.995,951236591.277,1584,0,0,0.092
norefined,7,-0.933,-4.794,-2.216,0.752,-0.551,0.773,0.504,-0.098,-0.974,807790761.780,1584,0,0,0.195
norefined,8,-0.491,-4.835,-2.336,0.673,-0.540,0.778,0.387,-0.203,-0.891,866639684.866,1584,0,0,0.102
norefined,9,-0.981,-4.820,-2.267,0.645,-0.510,0.772,0.376,-0.232,-0.854,772902772.507,1584,0,0,0.204
norefined,10,-0.526,-4.858,-2.386,0.586,-0.512,0.779,0.277,-0.322,-0.779,809650557.592,1584,0,0,0.108
refined,11,-0.981,-4.820,-2.267,0.645,-0.510,0.772,0.376,-0.232,-0.854,772902772.507,1584,0,0,0.204
refined,12,-0.690,-4.268,-2.439,0.004,-0.155,0.794,0.167,-1.179,0.101,590200620.762,1584,0,0,0.162
refined,13,-1.016,-6.393,-3.294,-0.347,-0.592,1.148,0.252,-1.068,0.224,551782653.696,1584,0,0,0.159
refined,14,-1.421,-9.494,-4.684,-0.989,-1.138,1.702,0.274,-0.949,0.545,532592985.563,1584,0,0,0.150
refined,15,-1.716,-11.856,-5.876,-1.460,-1.422,2.345,0.271,-1.139,0.762,526930063.956,1584,0,0,0.145
refined,16,-1.838,-12.665,-6.261,-1.662,-1.578,2.497,0.184,-1.117,0.914,526314127.605,1584,0,0,0.145
refined,17,-1.906,-13.233,-6.484,-1.688,-1.553,2.741,0.234,-1.341,0.958,526170232.423,1584,0,0,0.144
refined,18,-1.929,-13.282,-6.519,-1.781,-1.642,2.694,0.120,-1.207,1.031,526126929.955,1584,0,0,0.145
refined,19,-1.971,-13.712,-6.679,-1.759,-1.576,2.934,0.210,-1.458,1.022,526128644.227,1584,0,0,0.144
refined,20,-1.973,-13.574,-6.636,-1.844,-1.681,2.803,0.075,-1.236,1.086,526141308.525,1584,0,0,0.145
