stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.966,"[-1.534, -0.398]",0.568,-2.838,0.006
norefined,c,-4.736,"[-7.438, -2.034]",2.702,-2.924,0.005
norefined,s,-1.794,"[-3.251, -0.337]",1.457,-2.054,0.044
norefined,k0,-0.278,"[-1.545, 0.99]",1.267,-0.366,0.716
norefined,k1,-0.113,"[-1.322, 1.095]",1.209,-0.157,0.876
norefined,k2,-0.073,"[-0.88, 0.733]",0.806,-0.152,0.880
norefined,k3,-0.904,"[-1.823, 0.016]",0.919,-1.639,0.106
norefined,k4,-1.072,"[-2.231, 0.087]",1.159,-1.543,0.127
norefined,k5,0.347,"[-0.64, 1.334]",0.987,0.587,0.559
refined,tt,-0.871,"[-1.376, -0.366]",0.505,-2.875,0.005
refined,c,-5.961,"[-9.265, -2.657]",3.304,-3.009,0.004
refined,s,-2.686,"[-4.439, -0.934]",1.753,-2.557,0.013
refined,k0,-0.083,"[-1.347, 1.182]",1.264,-0.109,0.914
refined,k1,0.304,"[-0.679, 1.286]",0.983,0.516,0.608
refined,k2,0.255,"[-0.515, 1.025]",0.770,0.552,0.583
refined,k3,-0.002,"[-0.8, 0.796]",0.798,-0.004,0.997
refined,k4,-0.364,"[-1.31, 0.583]",0.946,-0.641,0.524
refined,k5,-0.621,"[-1.65, 0.407]",1.028,-1.008,0.317
