stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.919,-4.141,-1.039,1.456,-0.408,1.157,-1.556,-1.559,1.945,1192516040.595,1584,0,0,0.222
norefined,2,-1.166,-4.200,-1.211,1.209,-0.321,0.888,-1.518,-1.560,1.829,996777236.661,1584,0,0,0.278
norefined,3,-0.898,-4.361,-1.313,0.934,-0.272,0.689,-1.489,-1.486,1.695,813073029.895,1584,0,0,0.206
norefined,4,-1.059,-4.428,-1.429,0.673,-0.186,0.396,-1.375,-1.415,1.531,634052691.170,1584,0,0,0.239
norefined,5,-0.782,-4.571,-1.478,0.425,-0.172,0.191,-1.314,-1.311,1.353,485162886.921,1584,0,0,0.171
norefined,6,-1.074,-4.584,-1.574,0.208,-0.098,-0.054,-1.198,-1.253,1.191,391475335.663,1584,0,0,0.234
norefined,7,-0.662,-4.735,-1.566,0.061,-0.114,-0.142,-1.163,-1.161,1.058,359293934.662,1584,0,0,0.140
norefined,8,-1.116,-4.687,-1.624,-0.036,-0.050,-0.263,-1.106,-1.141,0.977,334267947.455,1584,0,0,0.238
norefined,9,-0.652,-4.829,-1.595,-0.100,-0.070,-0.266,-1.090,-1.072,0.911,322578733.835,1584,0,0,0.135
norefined,10,-1.127,-4.774,-1.637,-0.157,-0.006,-0.346,-1.042,-1.063,0.856,314092007.371,1584,0,0,0.236
refined,11,-1.127,-4.774,-1.637,-0.157,-0.006,-0.346,-1.042,-1.063,0.856,314092007.371,1584,0,0,0.236
refined,12,-0.681,-4.184,-1.326,-0.142,0.672,-0.174,-0.376,-0.312,0.154,219166694.748,1584,0,0,0.163
refined,13,-0.827,-4.866,-1.620,-0.215,0.631,-0.229,-0.438,-0.401,0.155,209978924.983,1584,0,0,0.170
refined,14,-0.856,-5.050,-1.743,-0.158,0.616,-0.237,-0.442,-0.399,0.126,209514057.593,1584,0,0,0.169
refined,15,-0.865,-5.116,-1.788,-0.135,0.618,-0.244,-0.442,-0.387,0.111,209456398.020,1584,0,0,0.169
refined,16,-0.869,-5.142,-1.805,-0.126,0.620,-0.247,-0.443,-0.382,0.106,209447664.490,1584,0,0,0.169
refined,17,-0.870,-5.153,-1.812,-0.122,0.620,-0.248,-0.443,-0.380,0.103,209446325.149,1584,0,0,0.169
refined,18,-0.871,-5.157,-1.815,-0.121,0.621,-0.248,-0.443,-0.379,0.102,209446119.218,1584,0,0,0.169
refined,19,-0.871,-5.159,-1.816,-0.120,0.621,-0.249,-0.443,-0.379,0.102,209446087.524,1584,0,0,0.169
refined,20,-0.871,-5.159,-1.816,-0.120,0.621,-0.249,-0.443,-0.379,0.102,209446082.644,1584,0,0,0.169
