stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,50.066,1.857,0.000,0,9,2077045589.347,125594216.083,38
refined,135.468,1.857,0.000,0,9,2077045589.347,48256626.928,38
