stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.785,"[-1.593, 0.023]",0.808,-1.651,0.110
norefined,c,-4.622,"[-8.986, -0.258]",4.364,-1.799,0.082
norefined,s,-3.988,"[-7.41, -0.566]",3.422,-1.980,0.057
norefined,k0,-0.134,"[-1.342, 1.074]",1.208,-0.188,0.852
norefined,k1,-1.036,"[-2.88, 0.808]",1.844,-0.955,0.348
norefined,k2,0.993,"[-0.636, 2.622]",1.629,1.036,0.309
norefined,k3,-1.019,"[-2.208, 0.169]",1.188,-1.458,0.156
norefined,k4,-0.194,"[-1.363, 0.976]",1.169,-0.281,0.780
norefined,k5,1.086,"[-0.94, 3.112]",2.026,0.911,0.370
refined,tt,-1.248,"[-1.816, -0.679]",0.568,-3.731,0.001
refined,c,-7.346,"[-10.555, -4.137]",3.209,-3.890,0.001
refined,s,-4.400,"[-6.423, -2.376]",2.024,-3.694,0.001
refined,k0,-0.656,"[-1.634, 0.322]",0.978,-1.140,0.264
refined,k1,-0.304,"[-1.068, 0.46]",0.764,-0.676,0.504
refined,k2,1.037,"[-0.084, 2.158]",1.121,1.572,0.127
refined,k3,0.138,"[-0.47, 0.746]",0.608,0.385,0.703
refined,k4,0.196,"[-0.434, 0.826]",0.630,0.529,0.601
refined,k5,-0.419,"[-1.272, 0.434]",0.853,-0.835,0.411
