stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.911,-4.035,-4.351,-0.028,-0.266,0.774,-1.531,0.573,1.125,94814352.153,1584,0,0,0.226
norefined,2,-0.716,-4.243,-4.210,-0.027,-0.535,0.877,-1.516,0.333,1.036,88001840.032,1584,0,0,0.169
norefined,3,-1.184,-4.222,-4.169,-0.062,-0.602,0.797,-1.442,0.270,0.952,87084832.857,1584,0,0,0.280
norefined,4,-0.722,-4.348,-4.159,-0.039,-0.704,0.862,-1.423,0.196,0.965,77921559.874,1584,0,0,0.166
norefined,5,-1.195,-4.326,-4.113,-0.066,-0.759,0.788,-1.349,0.138,0.885,72383358.765,1584,0,0,0.276
norefined,6,-0.729,-4.452,-4.102,-0.047,-0.845,0.852,-1.321,0.072,0.905,69736313.890,1584,0,0,0.164
norefined,7,-1.205,-4.429,-4.053,-0.068,-0.889,0.786,-1.247,0.021,0.831,62080653.779,1584,0,0,0.272
norefined,8,-0.737,-4.555,-4.040,-0.053,-0.958,0.848,-1.210,-0.037,0.858,63044161.796,1584,0,0,0.162
norefined,9,-1.216,-4.530,-3.991,-0.070,-0.992,0.788,-1.137,-0.081,0.789,54754497.806,1584,0,0,0.268
norefined,10,-0.745,-4.655,-3.978,-0.060,-1.043,0.849,-1.093,-0.131,0.822,57562262.027,1584,0,0,0.160
refined,11,-1.216,-4.530,-3.991,-0.070,-0.992,0.788,-1.137,-0.081,0.789,54754497.806,1584,0,0,0.268
refined,12,0.061,-1.693,-0.121,0.088,0.226,-0.003,1.537,-0.687,-0.757,1676331286.563,1584,0,0,-0.036
refined,13,-0.177,-0.580,-0.771,0.489,-0.058,-0.102,0.014,-0.639,-0.515,90835368.360,1584,0,0,0.305
refined,14,-0.401,-1.925,-1.348,0.398,-0.368,0.259,0.133,-0.601,-0.046,23255717.936,1584,0,0,0.208
refined,15,-0.782,-4.251,-2.401,0.405,-0.544,0.397,0.083,-0.667,-0.036,10680651.561,1584,0,0,0.184
refined,16,-1.252,-7.346,-3.770,0.169,-0.621,1.048,0.112,0.474,-0.976,6497213.079,1584,0,0,0.170
refined,17,-1.191,-6.773,-3.646,0.097,-0.675,1.141,0.236,0.429,-0.755,6209222.017,1584,0,0,0.176
refined,18,-1.361,-7.703,-4.125,-0.010,-0.769,1.364,0.265,0.609,-0.932,6192026.825,1584,0,0,0.177
refined,19,-1.249,-7.018,-3.803,0.056,-0.733,1.277,0.286,0.468,-0.760,6197037.123,1584,0,0,0.178
refined,20,-1.428,-8.031,-4.316,-0.057,-0.827,1.494,0.305,0.658,-0.975,6191585.323,1584,0,0,0.178
