attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.921,"[-1.239, -0.603]",0.318,-4.822,0.000,63.241,ngd,14,176441275.035,0.134,-1.000,0.079,0,0,fn
c,-6.941,"[-9.228, -4.653]",2.288,-5.054,0.000,63.241,ngd,14,176441275.035,0.134,-6.000,-0.941,0,0,fn
s,-3.423,"[-4.691, -2.155]",1.268,-4.498,0.000,63.241,ngd,14,176441275.035,0.134,-3.000,-0.423,0,0,fn
vot,0.133,,,,,63.241,ngd,14,176441275.035,0.134,0.167,-0.034,0,0,fn
tt,-0.835,"[-1.076, -0.594]",0.241,-5.776,0.000,65.601,lm,14,180940609.609,0.136,-1.000,0.165,0,0,fn
c,-4.707,"[-5.981, -3.433]",1.274,-6.155,0.000,65.601,lm,14,180940609.609,0.136,-6.000,1.293,0,0,fn
s,-2.674,"[-3.482, -1.867]",0.808,-5.515,0.000,65.601,lm,14,180940609.609,0.136,-3.000,0.326,0,0,fn
vot,0.177,,,,,65.601,lm,14,180940609.609,0.136,0.167,0.011,0,0,fn
tt,-0.743,"[-0.956, -0.53]",0.213,-5.816,0.000,115.355,ngd+lm,14,173792502.898,0.133,-1.000,0.257,0,0,fn
c,-5.210,"[-6.611, -3.809]",1.401,-6.196,0.000,115.355,ngd+lm,14,173792502.898,0.133,-6.000,0.790,0,0,fn
s,-2.709,"[-3.538, -1.879]",0.830,-5.439,0.000,115.355,ngd+lm,14,173792502.898,0.133,-3.000,0.291,0,0,fn
vot,0.143,,,,,115.355,ngd+lm,14,173792502.898,0.133,0.167,-0.024,0,0,fn
