stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.667,"[-1.294, -0.04]",0.627,-1.773,0.081
norefined,c,-4.923,"[-8.802, -1.043]",3.880,-2.116,0.038
norefined,s,-2.762,"[-4.896, -0.629]",2.134,-2.159,0.034
norefined,k0,0.054,"[-0.908, 1.016]",0.962,0.094,0.925
norefined,k1,-1.012,"[-2.553, 0.528]",1.540,-1.096,0.277
norefined,k2,0.155,"[-0.968, 1.277]",1.123,0.230,0.819
norefined,k3,-0.705,"[-1.754, 0.344]",1.049,-1.121,0.266
norefined,k4,-0.741,"[-2.497, 1.015]",1.756,-0.704,0.484
norefined,k5,-0.717,"[-1.987, 0.552]",1.269,-0.942,0.349
refined,tt,-4.328,"[-15.186, 6.529]",10.857,-0.665,0.508
refined,c,-30.734,"[-107.253, 45.785]",76.519,-0.670,0.505
refined,s,-13.126,"[-45.505, 19.254]",32.380,-0.676,0.501
refined,k0,-0.255,"[-2.267, 1.757]",2.012,-0.212,0.833
refined,k1,5.506,"[-7.754, 18.766]",13.260,0.693,0.491
refined,k2,-4.402,"[-15.444, 6.641]",11.043,-0.665,0.508
refined,k3,0.295,"[-1.763, 2.353]",2.058,0.239,0.812
refined,k4,-5.523,"[-17.01, 5.965]",11.487,-0.802,0.425
refined,k5,1.657,"[-1.936, 5.251]",3.594,0.769,0.444
