stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,33.918,1.727,0.000,0,9,2865859001.469,515804074.984,76
refined,118.863,1.727,0.000,0,9,2865859001.469,168911709.011,76
