stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.209,"[-2.404, -0.014]",1.195,-1.688,0.096
norefined,c,-5.530,"[-11.401, 0.34]",5.871,-1.571,0.121
norefined,s,-2.370,"[-5.018, 0.278]",2.648,-1.493,0.140
norefined,k0,-1.357,"[-3.543, 0.828]",2.185,-1.036,0.304
norefined,k1,1.205,"[-0.829, 3.239]",2.034,0.988,0.327
norefined,k2,-0.463,"[-1.481, 0.555]",1.018,-0.759,0.451
norefined,k3,-1.334,"[-3.562, 0.893]",2.228,-0.999,0.321
norefined,k4,1.106,"[-0.523, 2.735]",1.629,1.132,0.262
norefined,k5,-0.861,"[-2.897, 1.175]",2.036,-0.705,0.483
refined,tt,-0.617,"[-0.962, -0.272]",0.345,-2.982,0.004
refined,c,-4.004,"[-6.184, -1.824]",2.180,-3.064,0.003
refined,s,-1.652,"[-2.679, -0.625]",1.027,-2.683,0.009
refined,k0,-0.265,"[-1.001, 0.472]",0.737,-0.599,0.551
refined,k1,-0.127,"[-0.826, 0.571]",0.698,-0.304,0.762
refined,k2,-0.199,"[-0.661, 0.263]",0.462,-0.719,0.475
refined,k3,0.531,"[-0.201, 1.262]",0.731,1.211,0.230
refined,k4,0.424,"[-0.356, 1.205]",0.781,0.907,0.368
refined,k5,-0.147,"[-0.866, 0.571]",0.718,-0.342,0.733
