attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.065,"[-1.542, -0.588]",0.477,-3.724,0.000,90,0.150,168911709.011,0.132,-1.000,-0.065,0,0,fn
c,-6.405,"[-9.17, -3.64]",2.765,-3.864,0.000,90,0.150,168911709.011,0.132,-6.000,-0.405,0,0,fn
s,-3.149,"[-4.669, -1.628]",1.521,-3.453,0.001,90,0.150,168911709.011,0.132,-3.000,-0.149,0,0,fn
k0,0.162,"[-0.545, 0.87]",0.708,0.382,0.704,90,0.150,168911709.011,0.132,0.000,0.162,0,0,fp
k1,0.026,"[-0.651, 0.702]",0.676,0.063,0.950,90,0.150,168911709.011,0.132,0.000,0.026,0,0,fp
k2,0.269,"[-0.187, 0.725]",0.456,0.985,0.328,90,0.150,168911709.011,0.132,0.000,0.269,0,0,fp
k3,-0.010,"[-0.768, 0.748]",0.758,-0.022,0.983,90,0.150,168911709.011,0.132,0.000,-0.010,0,0,fp
k4,0.230,"[-0.472, 0.932]",0.702,0.546,0.587,90,0.150,168911709.011,0.132,0.000,0.230,0,0,fp
k5,-0.318,"[-1.019, 0.382]",0.701,-0.758,0.451,90,0.150,168911709.011,0.132,0.000,-0.318,0,0,fp
vot,0.166,,,,,90,0.150,168911709.011,0.132,0.167,-0.000,0,0,fn
tt,-1.344,"[-2.181, -0.508]",0.837,-2.680,0.009,90,0.200,304196994.669,0.181,-1.000,-0.344,0,0,fn
c,-8.636,"[-13.813, -3.459]",5.177,-2.782,0.007,90,0.200,304196994.669,0.181,-6.000,-2.636,0,0,fn
s,-4.191,"[-6.946, -1.436]",2.755,-2.537,0.014,90,0.200,304196994.669,0.181,-3.000,-1.191,0,0,fn
k0,0.194,"[-0.946, 1.334]",1.140,0.284,0.778,90,0.200,304196994.669,0.181,0.000,0.194,0,0,fp
k1,0.619,"[-0.464, 1.702]",1.083,0.954,0.344,90,0.200,304196994.669,0.181,0.000,0.619,0,0,fp
k2,0.347,"[-0.412, 1.107]",0.760,0.763,0.448,90,0.200,304196994.669,0.181,0.000,0.347,0,0,fp
k3,-0.196,"[-1.274, 0.883]",1.079,-0.302,0.763,90,0.200,304196994.669,0.181,0.000,-0.196,0,0,fp
k4,-0.719,"[-2.037, 0.599]",1.318,-0.910,0.366,90,0.200,304196994.669,0.181,0.000,-0.719,0,0,fp
k5,0.772,"[-0.484, 2.029]",1.256,1.025,0.309,90,0.200,304196994.669,0.181,0.000,0.772,0,0,fp
vot,0.156,,,,,90,0.200,304196994.669,0.181,0.167,-0.011,0,0,fn
tt,-0.617,"[-0.962, -0.272]",0.345,-2.982,0.004,90,0.250,502868389.275,0.231,-1.000,0.383,0,0,fn
c,-4.004,"[-6.184, -1.824]",2.180,-3.064,0.003,90,0.250,502868389.275,0.231,-6.000,1.996,0,0,fn
s,-1.652,"[-2.679, -0.625]",1.027,-2.683,0.009,90,0.250,502868389.275,0.231,-3.000,1.348,0,0,fn
k0,-0.265,"[-1.001, 0.472]",0.737,-0.599,0.551,90,0.250,502868389.275,0.231,0.000,-0.265,0,0,fp
k1,-0.127,"[-0.826, 0.571]",0.698,-0.304,0.762,90,0.250,502868389.275,0.231,0.000,-0.127,0,0,fp
k2,-0.199,"[-0.661, 0.263]",0.462,-0.719,0.475,90,0.250,502868389.275,0.231,0.000,-0.199,0,0,fp
k3,0.531,"[-0.201, 1.262]",0.731,1.211,0.230,90,0.250,502868389.275,0.231,0.000,0.531,0,0,fp
k4,0.424,"[-0.356, 1.205]",0.781,0.907,0.368,90,0.250,502868389.275,0.231,0.000,0.424,0,0,fp
k5,-0.147,"[-0.866, 0.571]",0.718,-0.342,0.733,90,0.250,502868389.275,0.231,0.000,-0.147,0,0,fp
vot,0.154,,,,,90,0.250,502868389.275,0.231,0.167,-0.013,0,0,fn
