stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.269,"[-2.468, -0.07]",1.199,-1.766,0.082
norefined,c,-5.586,"[-11.154, -0.017]",5.569,-1.673,0.099
norefined,s,-2.581,"[-5.329, 0.166]",2.747,-1.567,0.122
norefined,k0,-0.963,"[-2.89, 0.964]",1.927,-0.834,0.407
norefined,k1,1.069,"[-0.796, 2.934]",1.865,0.956,0.342
norefined,k2,-0.278,"[-1.208, 0.651]",0.930,-0.500,0.619
norefined,k3,-1.317,"[-3.427, 0.792]",2.109,-1.042,0.301
norefined,k4,0.767,"[-0.694, 2.228]",1.461,0.875,0.384
norefined,k5,-0.898,"[-2.842, 1.045]",1.943,-0.771,0.443
refined,tt,-1.344,"[-2.181, -0.508]",0.837,-2.680,0.009
refined,c,-8.636,"[-13.813, -3.459]",5.177,-2.782,0.007
refined,s,-4.191,"[-6.946, -1.436]",2.755,-2.537,0.014
refined,k0,0.194,"[-0.946, 1.334]",1.140,0.284,0.778
refined,k1,0.619,"[-0.464, 1.702]",1.083,0.954,0.344
refined,k2,0.347,"[-0.412, 1.107]",0.760,0.763,0.448
refined,k3,-0.196,"[-1.274, 0.883]",1.079,-0.302,0.763
refined,k4,-0.719,"[-2.037, 0.599]",1.318,-0.910,0.366
refined,k5,0.772,"[-0.484, 2.029]",1.256,1.025,0.309
