attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.024,"[-1.575, -0.473]",0.551,-3.098,0.003,8.700,ngd,85,264464378.622,0.166,-1.000,-0.024,0,0,fn
c,-5.752,"[-8.557, -2.948]",2.804,-3.421,0.001,8.700,ngd,85,264464378.622,0.166,-6.000,0.248,0,0,fn
s,-3.456,"[-5.168, -1.743]",1.713,-3.366,0.001,8.700,ngd,85,264464378.622,0.166,-3.000,-0.456,0,0,fn
k0,-0.001,"[-0.856, 0.854]",0.855,-0.002,0.998,8.700,ngd,85,264464378.622,0.166,0.000,-0.001,0,0,fp
k1,-1.229,"[-2.139, -0.319]",0.910,-2.253,0.028,8.700,ngd,85,264464378.622,0.166,0.000,-1.229,0,1,fp
k2,0.213,"[-0.546, 0.973]",0.760,0.468,0.641,8.700,ngd,85,264464378.622,0.166,0.000,0.213,0,0,fp
k3,-0.262,"[-0.959, 0.436]",0.697,-0.626,0.534,8.700,ngd,85,264464378.622,0.166,0.000,-0.262,0,0,fp
k4,0.685,"[-0.211, 1.581]",0.896,1.274,0.207,8.700,ngd,85,264464378.622,0.166,0.000,0.685,0,0,fp
k5,0.838,"[0.041, 1.635]",0.797,1.753,0.084,8.700,ngd,85,264464378.622,0.166,0.000,0.838,0,1,fp
vot,0.178,,,,,8.700,ngd,85,264464378.622,0.166,0.167,0.011,0,0,fn
tt,-2.675,"[-8.304, 2.954]",5.629,-0.793,0.431,9.066,lm,85,2929461741.130,0.552,-1.000,-1.675,1,0,fn
c,-4.682,"[-14.407, 5.044]",9.725,-0.803,0.425,9.066,lm,85,2929461741.130,0.552,-6.000,1.318,1,0,fn
s,-3.109,"[-9.14, 2.922]",6.031,-0.860,0.393,9.066,lm,85,2929461741.130,0.552,-3.000,-0.109,1,0,fn
k0,0.593,"[-1.373, 2.559]",1.966,0.503,0.616,9.066,lm,85,2929461741.130,0.552,0.000,0.593,0,0,fp
k1,-0.382,"[-3.729, 2.964]",3.346,-0.191,0.849,9.066,lm,85,2929461741.130,0.552,0.000,-0.382,0,0,fp
k2,0.617,"[-1.798, 3.031]",2.415,0.426,0.671,9.066,lm,85,2929461741.130,0.552,0.000,0.617,0,0,fp
k3,1.107,"[-1.709, 3.923]",2.816,0.656,0.514,9.066,lm,85,2929461741.130,0.552,0.000,1.107,0,0,fp
k4,1.964,"[-2.509, 6.437]",4.473,0.732,0.467,9.066,lm,85,2929461741.130,0.552,0.000,1.964,0,0,fp
k5,1.898,"[-2.074, 5.871]",3.973,0.797,0.428,9.066,lm,85,2929461741.130,0.552,0.000,1.898,0,0,fp
vot,0.571,,,,,9.066,lm,85,2929461741.130,0.552,0.167,0.405,0,0,fn
tt,-0.878,"[-1.218, -0.538]",0.340,-4.308,0.000,17.608,ngd+lm,85,160765282.905,0.129,-1.000,0.122,0,0,fn
c,-4.873,"[-6.54, -3.207]",1.666,-4.878,0.000,17.608,ngd+lm,85,160765282.905,0.129,-6.000,1.127,0,0,fn
s,-2.891,"[-3.949, -1.833]",1.058,-4.556,0.000,17.608,ngd+lm,85,160765282.905,0.129,-3.000,0.109,0,0,fn
k0,0.394,"[-0.15, 0.937]",0.543,1.209,0.231,17.608,ngd+lm,85,160765282.905,0.129,0.000,0.394,0,0,fp
k1,-0.356,"[-0.874, 0.163]",0.518,-1.145,0.256,17.608,ngd+lm,85,160765282.905,0.129,0.000,-0.356,0,0,fp
k2,0.080,"[-0.392, 0.551]",0.472,0.282,0.779,17.608,ngd+lm,85,160765282.905,0.129,0.000,0.080,0,0,fp
k3,-0.302,"[-0.779, 0.176]",0.477,-1.054,0.296,17.608,ngd+lm,85,160765282.905,0.129,0.000,-0.302,0,0,fp
k4,0.232,"[-0.341, 0.805]",0.573,0.676,0.501,17.608,ngd+lm,85,160765282.905,0.129,0.000,0.232,0,0,fp
k5,0.128,"[-0.34, 0.595]",0.468,0.455,0.651,17.608,ngd+lm,85,160765282.905,0.129,0.000,0.128,0,0,fp
vot,0.180,,,,,17.608,ngd+lm,85,160765282.905,0.129,0.167,0.014,0,0,fn
