stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,58.446,1.727,0.000,0,9,2501608708.822,282639099.983,76
refined,95.719,1.727,0.000,0,9,2501608708.822,180521057.762,76
