attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.986,"[-1.351, -0.62]",0.366,-4.495,0.000,63,0.150,180521057.762,0.134,-1.000,0.014,0,0,fn
c,-6.341,"[-8.407, -4.274]",2.066,-5.118,0.000,63,0.150,180521057.762,0.134,-6.000,-0.341,0,0,fn
s,-3.674,"[-5.084, -2.264]",1.410,-4.347,0.000,63,0.150,180521057.762,0.134,-3.000,-0.674,0,0,fn
k0,0.273,"[-0.13, 0.675]",0.403,1.130,0.262,63,0.150,180521057.762,0.134,0.000,0.273,0,0,fp
k1,-0.074,"[-0.766, 0.619]",0.692,-0.178,0.860,63,0.150,180521057.762,0.134,0.000,-0.074,0,0,fp
k2,-0.162,"[-0.654, 0.33]",0.492,-0.550,0.584,63,0.150,180521057.762,0.134,0.000,-0.162,0,0,fp
k3,0.162,"[-0.404, 0.728]",0.566,0.478,0.634,63,0.150,180521057.762,0.134,0.000,0.162,0,0,fp
k4,0.621,"[-0.203, 1.445]",0.824,1.258,0.213,63,0.150,180521057.762,0.134,0.000,0.621,0,0,fp
k5,-0.064,"[-0.602, 0.474]",0.538,-0.198,0.844,63,0.150,180521057.762,0.134,0.000,-0.064,0,0,fp
vot,0.155,,,,,63,0.150,180521057.762,0.134,0.167,-0.011,0,0,fn
tt,-0.690,"[-1.053, -0.327]",0.363,-3.168,0.002,63,0.200,326972656.379,0.184,-1.000,0.310,0,0,fn
c,-4.624,"[-6.673, -2.574]",2.050,-3.763,0.000,63,0.200,326972656.379,0.184,-6.000,1.376,0,0,fn
s,-2.331,"[-3.544, -1.117]",1.214,-3.203,0.002,63,0.200,326972656.379,0.184,-3.000,0.669,0,0,fn
k0,0.267,"[-0.216, 0.751]",0.484,0.922,0.360,63,0.200,326972656.379,0.184,0.000,0.267,0,0,fp
k1,0.211,"[-0.586, 1.009]",0.798,0.442,0.660,63,0.200,326972656.379,0.184,0.000,0.211,0,0,fp
k2,0.177,"[-0.412, 0.765]",0.588,0.501,0.618,63,0.200,326972656.379,0.184,0.000,0.177,0,0,fp
k3,-0.303,"[-0.964, 0.357]",0.660,-0.767,0.446,63,0.200,326972656.379,0.184,0.000,-0.303,0,0,fp
k4,-0.483,"[-1.428, 0.462]",0.945,-0.853,0.397,63,0.200,326972656.379,0.184,0.000,-0.483,0,0,fp
k5,-0.510,"[-1.183, 0.163]",0.673,-1.265,0.210,63,0.200,326972656.379,0.184,0.000,-0.510,0,0,fp
vot,0.149,,,,,63,0.200,326972656.379,0.184,0.167,-0.017,0,0,fn
tt,-1.051,"[-1.82, -0.282]",0.769,-2.279,0.026,63,0.250,542084575.833,0.234,-1.000,-0.051,0,0,fn
c,-6.223,"[-10.139, -2.307]",3.916,-2.650,0.010,63,0.250,542084575.833,0.234,-6.000,-0.223,0,0,fn
s,-3.645,"[-6.42, -0.87]",2.775,-2.191,0.032,63,0.250,542084575.833,0.234,-3.000,-0.645,0,0,fn
k0,0.056,"[-0.823, 0.935]",0.879,0.106,0.916,63,0.250,542084575.833,0.234,0.000,0.056,0,0,fp
k1,-0.791,"[-2.091, 0.509]",1.300,-1.015,0.314,63,0.250,542084575.833,0.234,0.000,-0.791,0,0,fp
k2,-0.478,"[-1.561, 0.605]",1.083,-0.736,0.464,63,0.250,542084575.833,0.234,0.000,-0.478,0,0,fp
k3,-0.654,"[-1.941, 0.633]",1.287,-0.847,0.400,63,0.250,542084575.833,0.234,0.000,-0.654,0,0,fp
k4,0.234,"[-1.27, 1.738]",1.504,0.259,0.796,63,0.250,542084575.833,0.234,0.000,0.234,0,0,fp
k5,0.015,"[-0.902, 0.931]",0.916,0.026,0.979,63,0.250,542084575.833,0.234,0.000,0.015,0,0,fp
vot,0.169,,,,,63,0.250,542084575.833,0.234,0.167,0.002,0,0,fn
