stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.126,-7.631,-3.206,1.610,1.833,-0.277,-0.494,0.534,-0.776,2812980849.967,1584,0,0,-0.017
norefined,2,-0.359,-7.658,-3.176,1.591,1.764,-0.305,-0.548,0.505,-0.834,1604354859.366,1584,0,0,0.047
norefined,3,-0.835,-7.663,-3.147,1.523,1.680,-0.347,-0.602,0.438,-0.872,690452100.021,1584,0,0,0.109
norefined,4,-1.229,-7.708,-3.061,1.329,1.524,-0.403,-0.697,0.348,-0.930,479361804.754,1584,0,0,0.159
norefined,5,-0.903,-7.813,-3.091,1.107,1.297,-0.471,-0.760,0.210,-0.994,464163560.327,1584,0,0,0.116
norefined,6,-1.383,-7.787,-3.049,0.998,1.258,-0.415,-0.777,0.188,-0.982,476277164.859,1584,0,0,0.178
norefined,7,-0.900,-7.843,-3.135,0.969,1.231,-0.417,-0.742,0.146,-0.946,451244935.529,1584,0,0,0.115
norefined,8,-1.385,-7.803,-3.103,0.888,1.205,-0.355,-0.755,0.136,-0.937,464388128.178,1584,0,0,0.178
norefined,9,-0.900,-7.860,-3.181,0.864,1.183,-0.362,-0.719,0.095,-0.903,442795942.745,1584,0,0,0.115
norefined,10,-1.388,-7.811,-3.154,0.801,1.164,-0.298,-0.731,0.093,-0.899,455820544.770,1584,0,0,0.178
refined,11,-0.900,-7.860,-3.181,0.864,1.183,-0.362,-0.719,0.095,-0.903,442795942.745,1584,0,0,0.115
refined,12,-0.140,0.415,-0.429,-0.187,-1.549,0.559,0.020,-0.237,0.271,2436918612.932,1584,0,0,-0.338
refined,13,-0.146,-1.416,-0.561,0.139,-0.093,0.059,-0.033,0.036,-0.079,530763614.174,1584,0,0,0.103
refined,14,-0.266,-2.243,-0.941,0.125,-0.172,0.156,-0.134,0.057,-0.078,385214855.957,1584,0,0,0.119
refined,15,-0.434,-3.355,-1.516,0.178,-0.101,0.178,-0.205,0.005,-0.223,340738810.041,1584,0,0,0.129
refined,16,-0.632,-4.420,-2.155,0.253,0.094,0.153,-0.209,-0.239,-0.448,328563611.474,1584,0,0,0.143
refined,17,-0.678,-4.568,-2.286,0.277,0.176,0.162,-0.279,-0.435,-0.493,327038549.474,1584,0,0,0.148
refined,18,-0.689,-4.621,-2.327,0.269,0.205,0.174,-0.296,-0.473,-0.509,326975976.092,1584,0,0,0.149
refined,19,-0.688,-4.616,-2.326,0.268,0.209,0.176,-0.304,-0.481,-0.508,326972885.517,1584,0,0,0.149
refined,20,-0.690,-4.624,-2.331,0.267,0.211,0.177,-0.303,-0.483,-0.510,326972656.379,1584,0,0,0.149
