stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.944,"[-1.91, 0.022]",0.966,-1.629,0.108
norefined,c,-7.719,"[-14.803, -0.635]",7.084,-1.817,0.074
norefined,s,-3.498,"[-6.658, -0.339]",3.160,-1.847,0.069
norefined,k0,0.287,"[-0.934, 1.508]",1.221,0.392,0.697
norefined,k1,0.094,"[-1.194, 1.383]",1.288,0.122,0.903
norefined,k2,-0.786,"[-1.812, 0.24]",1.026,-1.278,0.206
norefined,k3,-2.028,"[-4.607, 0.551]",2.579,-1.312,0.194
norefined,k4,-0.553,"[-1.794, 0.689]",1.241,-0.742,0.460
norefined,k5,0.987,"[-0.15, 2.123]",1.137,1.447,0.152
refined,tt,-1.115,"[-1.931, -0.3]",0.816,-2.281,0.026
refined,c,-6.505,"[-11.177, -1.833]",4.672,-2.322,0.023
refined,s,-3.216,"[-5.563, -0.869]",2.347,-2.286,0.025
refined,k0,0.918,"[-0.248, 2.083]",1.165,1.314,0.193
refined,k1,0.475,"[-0.448, 1.398]",0.923,0.859,0.394
refined,k2,-0.277,"[-0.921, 0.367]",0.644,-0.718,0.475
refined,k3,-0.735,"[-2.168, 0.698]",1.433,-0.856,0.395
refined,k4,-0.266,"[-1.016, 0.485]",0.751,-0.590,0.557
refined,k5,-0.452,"[-1.263, 0.359]",0.811,-0.929,0.356
