stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.946,"[-2.463, 0.571]",1.517,-1.040,0.302
norefined,c,-7.948,"[-19.989, 4.092]",12.040,-1.101,0.275
norefined,s,-2.899,"[-7.45, 1.653]",4.552,-1.062,0.292
norefined,k0,-0.127,"[-2.563, 2.309]",2.436,-0.087,0.931
norefined,k1,0.125,"[-2.355, 2.605]",2.480,0.084,0.933
norefined,k2,-1.272,"[-3.595, 1.051]",2.323,-0.913,0.364
norefined,k3,-2.103,"[-6.952, 2.746]",4.849,-0.723,0.472
norefined,k4,-0.080,"[-2.087, 1.927]",2.007,-0.067,0.947
norefined,k5,0.557,"[-1.564, 2.677]",2.120,0.438,0.663
refined,tt,-5.146,"[-16.226, 5.933]",11.080,-0.775,0.441
refined,c,-37.376,"[-118.886, 44.134]",81.510,-0.765,0.447
refined,s,-8.909,"[-28.206, 10.388]",19.297,-0.770,0.444
refined,k0,-4.034,"[-13.225, 5.158]",9.191,-0.732,0.467
refined,k1,8.045,"[-10.01, 26.1]",18.055,0.743,0.460
refined,k2,-4.111,"[-15.365, 7.143]",11.254,-0.609,0.544
refined,k3,-6.080,"[-18.251, 6.091]",12.171,-0.833,0.408
refined,k4,2.812,"[-3.872, 9.497]",6.685,0.702,0.485
refined,k5,-8.107,"[-24.121, 7.907]",16.014,-0.844,0.401
