attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.243,"[-1.744, -0.742]",0.501,-4.951,0.000,10,0.150,101867993.144,0.106,-1.000,-0.243,0,0,fn
c,-7.682,"[-10.512, -4.852]",2.830,-5.418,0.000,10,0.150,101867993.144,0.106,-6.000,-1.682,0,0,fn
s,-3.999,"[-5.678, -2.319]",1.680,-4.752,0.000,10,0.150,101867993.144,0.106,-3.000,-0.999,0,0,fn
k0,0.183,"[-0.656, 1.023]",0.840,0.436,0.664,10,0.150,101867993.144,0.106,0.000,0.183,0,0,fp
k1,0.249,"[-0.271, 0.769]",0.520,0.956,0.343,10,0.150,101867993.144,0.106,0.000,0.249,0,0,fp
k2,-0.055,"[-0.657, 0.548]",0.602,-0.181,0.857,10,0.150,101867993.144,0.106,0.000,-0.055,0,0,fp
k3,-0.216,"[-0.901, 0.468]",0.684,-0.631,0.530,10,0.150,101867993.144,0.106,0.000,-0.216,0,0,fp
k4,-0.090,"[-0.876, 0.695]",0.785,-0.230,0.819,10,0.150,101867993.144,0.106,0.000,-0.090,0,0,fp
k5,0.226,"[-0.142, 0.594]",0.368,1.226,0.224,10,0.150,101867993.144,0.106,0.000,0.226,0,0,fp
vot,0.162,,,,,10,0.150,101867993.144,0.106,0.167,-0.005,0,0,fn
tt,-1.145,"[-1.526, -0.763]",0.382,-5.987,0.000,10,0.200,113630370.282,0.110,-1.000,-0.145,0,0,fn
c,-6.700,"[-8.718, -4.682]",2.018,-6.626,0.000,10,0.200,113630370.282,0.110,-6.000,-0.700,0,0,fn
s,-3.362,"[-4.541, -2.183]",1.179,-5.692,0.000,10,0.200,113630370.282,0.110,-3.000,-0.362,0,0,fn
k0,-0.636,"[-1.352, 0.08]",0.716,-1.774,0.081,10,0.200,113630370.282,0.110,0.000,-0.636,0,1,fp
k1,0.078,"[-0.427, 0.583]",0.505,0.308,0.759,10,0.200,113630370.282,0.110,0.000,0.078,0,0,fp
k2,-0.471,"[-1.038, 0.097]",0.568,-1.655,0.103,10,0.200,113630370.282,0.110,0.000,-0.471,0,0,fp
k3,0.627,"[-0.032, 1.286]",0.659,1.899,0.062,10,0.200,113630370.282,0.110,0.000,0.627,0,1,fp
k4,0.118,"[-0.557, 0.793]",0.675,0.348,0.729,10,0.200,113630370.282,0.110,0.000,0.118,0,0,fp
k5,0.045,"[-0.338, 0.427]",0.383,0.232,0.817,10,0.200,113630370.282,0.110,0.000,0.045,0,0,fp
vot,0.171,,,,,10,0.200,113630370.282,0.110,0.167,0.004,0,0,fn
tt,-0.935,"[-1.299, -0.571]",0.364,-5.125,0.000,10,0.250,133353812.371,0.118,-1.000,0.065,0,0,fn
c,-5.684,"[-7.754, -3.614]",2.070,-5.480,0.000,10,0.250,133353812.371,0.118,-6.000,0.316,0,0,fn
s,-3.035,"[-4.245, -1.826]",1.210,-5.008,0.000,10,0.250,133353812.371,0.118,-3.000,-0.035,0,0,fn
k0,0.097,"[-0.599, 0.793]",0.696,0.278,0.782,10,0.250,133353812.371,0.118,0.000,0.097,0,0,fp
k1,0.024,"[-0.444, 0.491]",0.468,0.102,0.919,10,0.250,133353812.371,0.118,0.000,0.024,0,0,fp
k2,0.218,"[-0.353, 0.79]",0.571,0.764,0.448,10,0.250,133353812.371,0.118,0.000,0.218,0,0,fp
k3,-0.546,"[-1.22, 0.127]",0.673,-1.619,0.110,10,0.250,133353812.371,0.118,0.000,-0.546,0,0,fp
k4,0.356,"[-0.335, 1.047]",0.691,1.028,0.308,10,0.250,133353812.371,0.118,0.000,0.356,0,0,fp
k5,0.217,"[-0.164, 0.597]",0.381,1.136,0.260,10,0.250,133353812.371,0.118,0.000,0.217,0,0,fp
vot,0.165,,,,,10,0.250,133353812.371,0.118,0.167,-0.002,0,0,fn
