stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,29.265,2.023,0.000,76,0,9,2247631874.045,455805740.944
refined,60.335,2.023,0.000,76,0,9,2247631874.045,246866718.898
