stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,41.544,2.023,0.000,76,0,9,4005268761.381,608659378.948
refined,78.529,2.023,0.000,76,0,9,4005268761.381,346814569.335
