attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.042,"[-1.33, -0.755]",0.288,-6.040,0.000,45.501,ngd,43,185296497.329,0.139,-1.000,-0.042,0,0,fn
c,-5.438,"[-6.863, -4.012]",1.425,-6.356,0.000,45.501,ngd,43,185296497.329,0.139,-6.000,0.562,0,0,fn
s,-3.188,"[-4.052, -2.325]",0.863,-6.152,0.000,45.501,ngd,43,185296497.329,0.139,-3.000,-0.188,0,0,fn
vot,0.192,,,,,45.501,ngd,43,185296497.329,0.139,0.167,0.025,0,0,fn
tt,-0.785,"[-0.996, -0.574]",0.211,-6.197,0.000,41.167,lm,43,171583735.580,0.134,-1.000,0.215,0,0,fn
c,-5.800,"[-7.263, -4.338]",1.462,-6.608,0.000,41.167,lm,43,171583735.580,0.134,-6.000,0.200,0,0,fn
s,-3.008,"[-3.792, -2.225]",0.783,-6.398,0.000,41.167,lm,43,171583735.580,0.134,-3.000,-0.008,0,0,fn
vot,0.135,,,,,41.167,lm,43,171583735.580,0.134,0.167,-0.031,0,0,fn
tt,-0.789,"[-1.001, -0.577]",0.212,-6.200,0.000,87.993,ngd+lm,43,171572528.840,0.134,-1.000,0.211,0,0,fn
c,-5.788,"[-7.247, -4.33]",1.459,-6.611,0.000,87.993,ngd+lm,43,171572528.840,0.134,-6.000,0.212,0,0,fn
s,-3.012,"[-3.796, -2.227]",0.784,-6.398,0.000,87.993,ngd+lm,43,171572528.840,0.134,-3.000,-0.012,0,0,fn
vot,0.136,,,,,87.993,ngd+lm,43,171572528.840,0.134,0.167,-0.030,0,0,fn
