stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,57.211,1.727,0.000,0,9,3274540077.072,377030696.101,76
refined,76.000,1.727,0.000,0,9,3274540077.072,292137285.324,76
