stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,36.066,1.727,0.000,0,9,3861716908.725,660728843.546,76
refined,40.446,1.727,0.000,0,9,3861716908.725,600288344.123,76
