attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.966,"[-1.398, -0.535]",0.431,-3.732,0.000,143.197,ngd,21,195374716.260,0.145,-1.000,0.034,0,0,fn
c,-5.362,"[-7.628, -3.096]",2.266,-3.942,0.000,143.197,ngd,21,195374716.260,0.145,-6.000,0.638,0,0,fn
s,-4.456,"[-6.324, -2.589]",1.868,-3.975,0.000,143.197,ngd,21,195374716.260,0.145,-3.000,-1.456,0,0,fn
vot,0.180,,,,,143.197,ngd,21,195374716.260,0.145,0.167,0.014,0,0,fn
tt,-0.433,"[-0.553, -0.313]",0.120,-6.013,0.000,114.381,lm,21,173975803.004,0.137,-1.000,0.567,0,0,fn
c,-2.745,"[-3.454, -2.036]",0.709,-6.451,0.000,114.381,lm,21,173975803.004,0.137,-6.000,3.255,0,0,fn
s,-1.640,"[-2.078, -1.203]",0.438,-6.246,0.000,114.381,lm,21,173975803.004,0.137,-3.000,1.360,0,0,fn
vot,0.158,,,,,114.381,lm,21,173975803.004,0.137,0.167,-0.009,0,0,fn
tt,-0.487,"[-0.625, -0.35]",0.138,-5.899,0.000,205.504,ngd+lm,21,174035352.865,0.137,-1.000,0.513,0,0,fn
c,-2.785,"[-3.52, -2.05]",0.735,-6.310,0.000,205.504,ngd+lm,21,174035352.865,0.137,-6.000,3.215,0,0,fn
s,-1.918,"[-2.436, -1.4]",0.518,-6.171,0.000,205.504,ngd+lm,21,174035352.865,0.137,-3.000,1.082,0,0,fn
vot,0.175,,,,,205.504,ngd+lm,21,174035352.865,0.137,0.167,0.008,0,0,fn
