stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.175,-5.931,-4.817,-0.014,0.201,1.492,-1.507,-0.501,1.783,1891171704.461,-0.029
norefined,2,-0.307,-5.920,-4.844,-0.096,0.153,1.449,-1.556,-0.547,1.743,889131348.991,0.052
norefined,3,-0.786,-5.938,-4.801,-0.099,0.056,1.394,-1.595,-0.562,1.678,460660228.421,0.132
norefined,4,-1.165,-6.062,-4.668,-0.077,-0.125,1.254,-1.552,-0.560,1.541,377104302.777,0.192
norefined,5,-1.077,-6.334,-4.463,-0.074,-0.197,1.079,-1.327,-0.431,1.387,294858782.071,0.170
norefined,6,-1.172,-6.540,-4.282,-0.071,-0.217,0.873,-1.054,-0.268,1.238,224749885.167,0.179
norefined,7,-0.970,-6.712,-4.196,-0.101,-0.218,0.624,-0.795,-0.122,1.094,177762294.835,0.145
norefined,8,-1.395,-6.742,-4.102,-0.123,-0.232,0.490,-0.639,-0.023,1.010,185326753.125,0.207
norefined,9,-0.927,-6.818,-4.159,-0.132,-0.249,0.365,-0.576,0.004,0.964,150561957.286,0.136
norefined,10,-1.400,-6.813,-4.073,-0.147,-0.251,0.314,-0.481,0.080,0.928,158282548.019,0.206
refined,11,-0.927,-6.818,-4.159,-0.132,-0.249,0.365,-0.576,0.004,0.964,150561957.286,0.136
refined,12,-0.920,-5.020,-2.175,0.545,0.597,-0.494,0.805,-0.301,0.079,168028701.655,0.183
refined,13,-0.398,-3.133,-1.347,-0.056,-0.131,-0.086,-0.196,0.155,0.449,88745956.877,0.127
refined,14,-0.657,-4.565,-1.957,0.085,-0.025,-0.200,0.119,0.128,0.455,61747839.113,0.144
refined,15,-0.798,-5.321,-2.382,0.192,0.062,-0.195,0.244,0.070,0.482,60146956.247,0.150
refined,16,-0.796,-5.286,-2.403,0.188,0.057,-0.218,0.185,0.073,0.504,59977257.666,0.151
refined,17,-0.823,-5.442,-2.485,0.208,0.075,-0.211,0.215,0.060,0.505,59955467.394,0.151
refined,18,-0.817,-5.405,-2.471,0.201,0.069,-0.217,0.198,0.065,0.509,59951824.063,0.151
refined,19,-0.823,-5.443,-2.489,0.206,0.073,-0.214,0.208,0.061,0.508,59950909.715,0.151
refined,20,-0.821,-5.427,-2.482,0.204,0.071,-0.216,0.203,0.063,0.509,59950662.706,0.151
