stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.175,-5.931,-4.817,-0.014,0.201,1.492,-1.507,-0.501,1.783,1381533460.744,-0.029
norefined,2,-0.301,-5.931,-4.839,-0.088,0.130,1.438,-1.562,-0.546,1.716,675523355.924,0.051
norefined,3,-0.785,-5.933,-4.817,-0.069,0.050,1.381,-1.605,-0.553,1.651,298497130.246,0.132
norefined,4,-1.207,-5.998,-4.758,0.001,-0.064,1.226,-1.589,-0.505,1.513,236332403.275,0.201
norefined,5,-1.170,-6.218,-4.638,-0.008,-0.030,1.009,-1.425,-0.224,1.335,177532876.165,0.188
norefined,6,-1.172,-6.413,-4.520,-0.030,-0.013,0.767,-1.215,0.013,1.138,128883764.244,0.183
norefined,7,-1.089,-6.579,-4.435,-0.084,-0.036,0.492,-0.972,0.173,0.927,88803381.031,0.165
norefined,8,-1.284,-6.671,-4.343,-0.124,-0.076,0.231,-0.704,0.295,0.737,66236570.776,0.192
norefined,9,-0.862,-6.782,-4.329,-0.136,-0.111,0.065,-0.557,0.308,0.646,80301736.101,0.127
norefined,10,-1.350,-6.764,-4.264,-0.138,-0.126,0.034,-0.510,0.361,0.617,60651841.408,0.200
refined,11,-1.350,-6.764,-4.264,-0.138,-0.126,0.034,-0.510,0.361,0.617,60651841.408,0.200
refined,12,-0.404,-3.706,-1.242,0.293,-0.101,-0.876,0.613,-0.087,0.114,107059141.731,0.109
refined,13,-0.709,-5.283,-2.064,0.166,-0.047,-0.713,0.328,0.298,0.378,27966371.079,0.134
refined,14,-1.000,-6.645,-3.006,0.289,-0.026,-0.651,0.461,0.233,0.391,19036815.771,0.150
refined,15,-1.065,-6.829,-3.279,0.352,-0.038,-0.679,0.442,0.122,0.404,18464744.118,0.156
refined,16,-1.061,-6.817,-3.270,0.340,-0.040,-0.675,0.437,0.125,0.406,18462151.231,0.156
refined,17,-1.064,-6.836,-3.282,0.342,-0.041,-0.675,0.441,0.123,0.406,18462031.921,0.156
refined,18,-1.062,-6.824,-3.277,0.340,-0.042,-0.675,0.439,0.125,0.405,18462018.418,0.156
refined,19,-1.064,-6.835,-3.281,0.341,-0.042,-0.675,0.441,0.124,0.406,18462012.158,0.156
refined,20,-1.063,-6.826,-3.278,0.340,-0.042,-0.675,0.439,0.124,0.406,18462007.831,0.156
