stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.350,"[-2.64, -0.06]",1.290,-1.779,0.086
norefined,c,-6.764,"[-12.609, -0.919]",5.845,-1.966,0.059
norefined,s,-4.264,"[-8.304, -0.224]",4.040,-1.793,0.083
norefined,k0,-0.138,"[-1.366, 1.089]",1.228,-0.192,0.849
norefined,k1,-0.126,"[-1.501, 1.249]",1.375,-0.156,0.877
norefined,k2,0.034,"[-1.138, 1.206]",1.172,0.049,0.961
norefined,k3,-0.510,"[-1.603, 0.584]",1.093,-0.792,0.435
norefined,k4,0.361,"[-0.614, 1.336]",0.975,0.629,0.534
norefined,k5,0.617,"[-0.947, 2.181]",1.564,0.671,0.508
refined,tt,-1.063,"[-1.458, -0.667]",0.396,-4.565,0.000
refined,c,-6.826,"[-9.207, -4.444]",2.382,-4.870,0.000
refined,s,-3.278,"[-4.456, -2.099]",1.178,-4.725,0.000
refined,k0,0.340,"[-0.131, 0.81]",0.470,1.228,0.229
refined,k1,-0.042,"[-0.653, 0.568]",0.610,-0.118,0.907
refined,k2,-0.675,"[-1.234, -0.116]",0.559,-2.051,0.049
refined,k3,0.439,"[-0.174, 1.052]",0.613,1.218,0.233
refined,k4,0.124,"[-0.301, 0.55]",0.426,0.497,0.623
refined,k5,0.406,"[-0.272, 1.083]",0.677,1.018,0.317
