stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.192,-4.982,-4.675,1.424,-0.157,1.589,0.949,0.809,-0.066,4375335553.918,-0.039
norefined,2,-0.293,-5.016,-4.692,1.345,-0.172,1.546,0.915,0.748,-0.084,1929680194.325,0.058
norefined,3,-0.711,-5.130,-4.647,1.180,-0.230,1.455,0.832,0.643,-0.136,1181571434.130,0.139
norefined,4,-0.905,-5.335,-4.526,0.917,-0.349,1.324,0.682,0.495,-0.242,644198031.124,0.170
norefined,5,-1.119,-5.527,-4.377,0.655,-0.455,1.193,0.553,0.341,-0.332,355224694.059,0.202
norefined,6,-1.195,-5.753,-4.188,0.371,-0.551,1.006,0.462,0.188,-0.362,223892968.988,0.208
norefined,7,-1.163,-5.990,-3.945,0.089,-0.591,0.837,0.439,0.052,-0.297,160463992.666,0.194
norefined,8,-1.043,-6.214,-3.673,-0.148,-0.582,0.660,0.474,-0.031,-0.173,135905397.318,0.168
norefined,9,-1.477,-6.242,-3.530,-0.178,-0.549,0.470,0.523,-0.027,-0.170,197997084.219,0.237
norefined,10,-0.994,-6.302,-3.622,-0.190,-0.565,0.422,0.501,-0.000,-0.206,138166773.759,0.158
refined,11,-1.043,-6.214,-3.673,-0.148,-0.582,0.660,0.474,-0.031,-0.173,135905397.318,0.168
refined,12,-1.043,-6.081,-3.223,0.187,-0.308,0.110,0.688,-0.003,-0.200,127496778.028,0.171
refined,13,-1.078,-6.326,-3.444,0.188,-0.302,0.127,0.672,-0.009,-0.138,126831108.839,0.170
refined,14,-1.084,-6.363,-3.454,0.194,-0.304,0.124,0.673,-0.005,-0.141,126827144.689,0.170
refined,15,-1.084,-6.365,-3.456,0.194,-0.303,0.124,0.674,-0.005,-0.140,126827072.682,0.170
refined,16,-1.084,-6.365,-3.456,0.194,-0.303,0.124,0.674,-0.005,-0.140,126827070.664,0.170
refined,17,-1.084,-6.365,-3.456,0.194,-0.303,0.124,0.674,-0.005,-0.140,126827070.602,0.170
refined,18,-1.084,-6.365,-3.456,0.194,-0.303,0.124,0.674,-0.005,-0.140,126827070.600,0.170
refined,19,-1.084,-6.365,-3.456,0.194,-0.303,0.124,0.674,-0.005,-0.140,126827070.600,0.170
refined,20,-1.084,-6.365,-3.456,0.194,-0.303,0.124,0.674,-0.005,-0.140,126827070.600,0.170
