stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,144.112,2.023,0.000,76,0,9,3024689930.852,148572461.449
refined,179.029,2.023,0.000,76,0,9,3024689930.852,120752647.724
