stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.192,-4.982,-4.675,1.424,-0.157,1.589,0.949,0.809,-0.066,4531214665.166,-0.039
norefined,2,-0.292,-5.021,-4.689,1.345,-0.174,1.543,0.912,0.749,-0.084,1982582961.902,0.058
norefined,3,-0.715,-5.138,-4.634,1.190,-0.231,1.459,0.824,0.651,-0.132,1218343978.047,0.139
norefined,4,-0.888,-5.359,-4.494,0.930,-0.346,1.342,0.661,0.508,-0.233,696487943.823,0.166
norefined,5,-1.066,-5.573,-4.316,0.671,-0.448,1.230,0.514,0.359,-0.314,412021266.773,0.191
norefined,6,-1.205,-5.801,-4.073,0.419,-0.523,1.099,0.405,0.212,-0.309,267203911.061,0.208
norefined,7,-1.215,-6.042,-3.773,0.191,-0.549,0.992,0.314,0.067,-0.214,187361579.137,0.201
norefined,8,-0.977,-6.268,-3.506,0.025,-0.549,0.863,0.206,-0.024,-0.135,151632574.307,0.156
norefined,9,-1.377,-6.341,-3.267,-0.067,-0.520,0.768,0.176,-0.075,-0.057,178003451.982,0.217
norefined,10,-0.902,-6.415,-3.320,-0.083,-0.538,0.683,0.111,-0.052,-0.121,145655144.319,0.141
refined,11,-0.902,-6.415,-3.320,-0.083,-0.538,0.683,0.111,-0.052,-0.121,145655144.319,0.141
refined,12,-1.139,-6.892,-2.925,0.306,0.110,0.041,-0.199,0.106,0.031,109953453.995,0.165
refined,13,-1.087,-6.780,-3.075,0.163,-0.023,0.171,-0.178,0.004,0.067,105514267.032,0.160
refined,14,-1.147,-7.136,-3.211,0.195,0.013,0.159,-0.244,0.018,0.093,105315180.310,0.161
refined,15,-1.155,-7.200,-3.241,0.193,0.013,0.164,-0.247,0.021,0.096,105304691.912,0.160
refined,16,-1.159,-7.227,-3.252,0.194,0.015,0.164,-0.250,0.022,0.098,105303861.042,0.160
refined,17,-1.160,-7.233,-3.254,0.195,0.016,0.164,-0.251,0.022,0.098,105303792.265,0.160
refined,18,-1.160,-7.235,-3.255,0.195,0.016,0.164,-0.251,0.022,0.098,105303786.495,0.160
refined,19,-1.160,-7.236,-3.255,0.195,0.016,0.164,-0.251,0.022,0.098,105303786.007,0.160
refined,20,-1.160,-7.236,-3.256,0.195,0.016,0.164,-0.251,0.022,0.098,105303785.966,0.160
