stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.440,"[-0.71, -0.17]",0.270,-3.253,0.002
norefined,c,-5.166,"[-8.454, -1.878]",3.288,-3.136,0.003
norefined,s,-2.591,"[-4.33, -0.851]",1.740,-2.972,0.004
norefined,k0,-1.145,"[-2.251, -0.038]",1.106,-2.065,0.043
norefined,k1,0.172,"[-0.56, 0.904]",0.732,0.469,0.641
norefined,k2,0.667,"[-0.258, 1.591]",0.924,1.440,0.155
norefined,k3,-0.750,"[-1.547, 0.047]",0.797,-1.878,0.065
norefined,k4,-0.587,"[-1.535, 0.362]",0.948,-1.235,0.221
norefined,k5,0.859,"[-0.225, 1.944]",1.084,1.583,0.118
refined,tt,-1.076,"[-1.521, -0.63]",0.446,-4.819,0.000
refined,c,-5.958,"[-8.414, -3.501]",2.457,-4.840,0.000
refined,s,-2.769,"[-4.121, -1.416]",1.353,-4.086,0.000
refined,k0,0.074,"[-0.486, 0.633]",0.560,0.263,0.794
refined,k1,-0.131,"[-0.747, 0.485]",0.616,-0.424,0.673
refined,k2,-0.230,"[-0.791, 0.331]",0.561,-0.820,0.415
refined,k3,-0.529,"[-1.165, 0.108]",0.637,-1.658,0.102
refined,k4,0.080,"[-0.465, 0.625]",0.545,0.293,0.771
refined,k5,0.045,"[-0.666, 0.756]",0.711,0.126,0.900
