stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,85.007,2.023,0.000,0,9,3819782762.497,307578506.256,76
refined,189.492,2.023,0.000,0,9,3819782762.497,144392276.611,76
