stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,94.370,2.023,0.000,0,9,3351575353.118,245060488.110,76
refined,331.234,2.023,0.000,0,9,3351575353.118,73670597.567,76
