stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.984,"[-1.735, -0.234]",0.751,-2.618,0.011
norefined,c,-6.666,"[-11.423, -1.91]",4.757,-2.797,0.007
norefined,s,-4.764,"[-8.08, -1.448]",3.316,-2.868,0.006
norefined,k0,-1.779,"[-3.266, -0.292]",1.487,-2.387,0.020
norefined,k1,0.524,"[-0.827, 1.875]",1.351,0.774,0.442
norefined,k2,-0.272,"[-1.583, 1.039]",1.311,-0.415,0.680
norefined,k3,1.381,"[-0.611, 3.373]",1.992,1.384,0.171
norefined,k4,0.361,"[-0.573, 1.295]",0.934,0.771,0.443
norefined,k5,1.135,"[-0.19, 2.46]",1.325,1.709,0.092
refined,tt,-0.877,"[-1.216, -0.538]",0.339,-5.157,0.000
refined,c,-5.252,"[-7.114, -3.391]",1.861,-5.633,0.000
refined,s,-3.013,"[-4.01, -2.015]",0.998,-6.028,0.000
refined,k0,0.180,"[-0.284, 0.644]",0.464,0.774,0.442
refined,k1,-0.376,"[-0.839, 0.086]",0.462,-1.624,0.109
refined,k2,0.247,"[-0.196, 0.69]",0.443,1.113,0.270
refined,k3,0.265,"[-0.425, 0.955]",0.690,0.767,0.446
refined,k4,-0.011,"[-0.397, 0.376]",0.386,-0.055,0.956
refined,k5,0.018,"[-0.401, 0.438]",0.420,0.088,0.930
