stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,87.721,2.023,0.000,0,9,3378558795.984,264293016.179,76
refined,221.404,2.023,0.000,0,9,3378558795.984,109904396.108,76
