stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.963,-6.004,-4.546,-1.800,0.742,-0.052,1.591,0.590,1.588,1464111377.702,1584,0,0,0.493
norefined,2,-2.509,-6.124,-4.682,-1.837,0.703,-0.102,1.536,0.534,1.582,952193093.539,1584,0,0,0.410
norefined,3,-2.043,-6.265,-4.737,-1.888,0.681,-0.147,1.496,0.515,1.527,688496506.652,1584,0,0,0.326
norefined,4,-1.575,-6.415,-4.725,-1.923,0.679,-0.183,1.472,0.521,1.459,407733516.433,1584,0,0,0.245
norefined,5,-1.109,-6.548,-4.716,-1.946,0.649,-0.235,1.447,0.491,1.363,289119839.969,1584,0,0,0.169
norefined,6,-1.452,-6.623,-4.591,-2.023,0.518,-0.399,1.342,0.371,1.175,301293220.397,1584,0,0,0.219
norefined,7,-0.977,-6.744,-4.570,-1.961,0.552,-0.414,1.364,0.400,1.130,260994141.931,1584,0,0,0.145
norefined,8,-1.428,-6.724,-4.536,-1.995,0.465,-0.501,1.294,0.315,1.004,278418584.801,1584,0,0,0.212
norefined,9,-0.957,-6.844,-4.507,-1.913,0.514,-0.505,1.327,0.360,0.978,245060488.111,1584,0,0,0.140
norefined,10,-1.421,-6.807,-4.490,-1.926,0.443,-0.577,1.264,0.281,0.864,263297757.772,1584,0,0,0.209
refined,11,-0.957,-6.844,-4.507,-1.913,0.514,-0.505,1.327,0.360,0.978,245060488.111,1584,0,0,0.140
refined,12,-0.718,-3.868,-1.577,1.490,-1.044,0.177,-0.535,0.011,-0.891,451710131.340,1584,0,0,0.186
refined,13,-0.805,-4.683,-2.208,0.106,0.050,-0.020,-0.015,0.030,-0.143,89144623.961,1584,0,0,0.172
refined,14,-1.084,-6.278,-3.027,0.228,-0.118,-0.086,-0.158,0.068,-0.062,75656832.604,1584,0,0,0.173
refined,15,-1.240,-7.155,-3.499,0.298,-0.196,-0.184,-0.242,0.133,-0.037,73858365.301,1584,0,0,0.173
refined,16,-1.298,-7.490,-3.675,0.326,-0.217,-0.222,-0.280,0.158,-0.041,73683630.361,1584,0,0,0.173
refined,17,-1.316,-7.587,-3.724,0.334,-0.223,-0.231,-0.291,0.163,-0.043,73671390.957,1584,0,0,0.173
refined,18,-1.320,-7.611,-3.736,0.336,-0.224,-0.233,-0.294,0.164,-0.044,73670643.702,1584,0,0,0.173
refined,19,-1.321,-7.617,-3.739,0.337,-0.224,-0.234,-0.295,0.164,-0.044,73670600.083,1584,0,0,0.173
refined,20,-1.321,-7.619,-3.740,0.337,-0.224,-0.234,-0.295,0.165,-0.044,73670597.567,1584,0,0,0.173
