stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.829,"[-1.356, -0.303]",0.527,-2.626,0.011
norefined,c,-5.521,"[-8.834, -2.208]",3.313,-2.779,0.007
norefined,s,-3.495,"[-5.472, -1.519]",1.977,-2.949,0.004
norefined,k0,0.439,"[-0.791, 1.67]",1.230,0.596,0.553
norefined,k1,-0.216,"[-0.805, 0.373]",0.589,-0.611,0.543
norefined,k2,0.594,"[-0.341, 1.528]",0.935,1.060,0.293
norefined,k3,-0.580,"[-1.395, 0.234]",0.815,-1.188,0.239
norefined,k4,-0.671,"[-1.778, 0.436]",1.107,-1.011,0.316
norefined,k5,0.373,"[-0.63, 1.377]",1.004,0.620,0.537
refined,tt,-0.789,"[-1.164, -0.415]",0.375,-3.515,0.001
refined,c,-4.328,"[-6.302, -2.354]",1.974,-3.656,0.001
refined,s,-2.320,"[-3.4, -1.24]",1.080,-3.582,0.001
refined,k0,-0.606,"[-1.442, 0.231]",0.837,-1.207,0.232
refined,k1,-0.153,"[-0.563, 0.257]",0.410,-0.622,0.536
refined,k2,0.232,"[-0.356, 0.821]",0.589,0.658,0.513
refined,k3,-0.382,"[-0.916, 0.153]",0.535,-1.191,0.238
refined,k4,-0.034,"[-0.691, 0.623]",0.657,-0.087,0.931
refined,k5,-0.166,"[-0.861, 0.529]",0.695,-0.398,0.692
