stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,28.465,1.727,0.000,0,9,3423142056.266,709658937.076,76
refined,32.540,1.727,0.000,0,9,3423142056.266,637331759.493,76
